0.88147,0,0,0.88147,1.2287,11.967,0.50751,0,2.0568,3.5526,1.7896,2.217,0.053422,0.34725,0,4.0067,0,3.2855,10.952,0.7212,0.080134,1.1753,0.50751,0.053422,2.9649,0,18.217,0.080134,0.98831,1.3356,1.7629,1.4424,0.93489,1.015,3.4725,2.1102,2.5643,8.4407
0.27248,0,0,0,0.10899,3.1717,0.076294,0,0.26158,0.13079,0.065395,0.032698,0,0,0,0.021798,0,0.38147,1.3624,0.076294,0.021798,0,0.15259,0.054496,0.54496,0,10.736,0,0.15259,0.30518,4.861,1.7112,0.74114,0.26158,1.2534,0.25068,0.46866,0.64305
0.051349,0,0,0.091028,0.060686,0.62086,0.035011,0.0023341,0.084026,0.13771,0.018673,0.11437,0,0.021007,0,0.16572,0.0046681,0.13304,0.088694,0.0093363,0.0023341,0,0.0070022,0,0.17739,0.0046681,1.041,0,0.24974,0.037345,0.046681,0.079358,0.01167,0.060686,0.17505,0.065354,0.065354,0.24274
0.056845,0,0,0.24254,0.14401,1.2582,0.072004,0,0.27286,0.18569,0.11369,0.21601,0.0037897,0.098532,0,0.60635,0,0.19706,0.3676,0.0075793,0.0037897,0.015159,0.026528,0.011369,0.56466,0,4.7674,0.011369,0.13264,0.13643,0.11748,0.25012,0.022738,0.098532,0.52676,0.13264,0.11748,0.57982
0.057218,0,0,0.08131,0.06023,0.72577,0.039149,0.0030115,0.11745,0.26802,0.0090344,0.051195,0.006023,0.018069,0,0.24092,0,0.25296,0.30416,0.015057,0.0030115,0.0090344,0.012046,0,0.30416,0,1.4455,0.0030115,0.030115,0.084321,0.090344,0.08131,0.018069,0.039149,0.35234,0.1054,0.32223,0.24995
0.082305,0,0,0.090535,0.074074,2.1975,0.15638,0.016461,0.13169,0.37037,0.11523,0.107,0.016461,0.024691,0,0.40329,0.024691,0.66667,0.95473,0.049383,0.016461,0.057613,0.082305,0,0.66667,0,5.0206,0,0.16461,0.42798,0.85597,0.22222,0.074074,0.21399,0.70782,0.31276,0.38683,0.65021
0.18251,0,0,2.3878,1.3688,3.5285,0.38783,0,0.12167,1.2548,1.5057,0.62357,0.060837,0.068441,0.060837,2.5703,0,1.4144,2.1673,0,0,1.7643,0.28897,0,2.8137,0,6.1597,0,0.098859,0.65399,2.1369,1.2395,0.1749,0.28897,0.47148,0.31939,1.2471,1.4144
1.4752,0,0,0.79433,0.85106,15.262,0.68085,0,2.2695,0.96454,0.17021,0.34043,0.34043,0.85106,0,5.7305,0,2.0426,4.4255,0.39716,0,0.28369,0.28369,0,4.7092,0,39.943,0.11348,0.56738,1.3617,1.2482,2.0993,0.85106,2.0426,4.9929,0.51064,2.5532,7.6028
0.17391,0,0,0.28986,0.28986,4.4638,0.34783,0,0.63768,0.34783,1.6812,0.63768,0,0.28986,0,2.4928,0,0.4058,0.69565,0,0,0.98551,0.23188,0.057971,3.7681,0,7.4203,0.057971,0.057971,0.63768,0.81159,1.5072,0.46377,0.17391,1.5072,0.17391,0.52174,1.3913
1.3082,0,0,0,1.6101,28.428,0.15094,0,8.4528,0.050314,0.10063,0.95597,0,0.80503,0,15.145,0,0.60377,1.9119,0,0,0,0.10063,0,1.5094,0,16.403,0.30189,0.050314,0.3522,0.75472,1.0566,0.60377,1.4088,2.0629,0.45283,0.60377,1.761
