0.45787,11.65,3.7901,0.050874,0,3.5358,3.2051,0,8.2162,0,0.55962,0.38156,2.1113,3.6375,0.2035,0.83943,0.66137,0.78855,3.1797,3.1033
2.0683,32.694,6.8846,0.23638,0,6.2198,3.6048,0,16.399,0.11819,0.60572,0.53186,3.3093,3.856,0.32502,2.2604,1.8763,6.2493,10.327,8.4506
5.5632,53.016,9.89,0,0,20.493,8.1783,0,30.669,0,3.899,0.57058,7.6077,4.2318,0.71322,3.9465,3.8039,4.4695,21.444,13.979
2.8995,29.47,7.5914,0.10544,0,11.282,4.0066,0,27.361,0,1.0016,1.0807,5.0346,4.771,0.18451,2.5305,1.9242,0.86985,16.791,26.596
0.48662,18.686,7.0657,0.23358,0,8.9343,2.4039,0,13.635,0.15572,1.3431,0.24331,4.4088,1.2457,0.40876,1.3625,0.77859,0.58394,3.3187,4.8954
1.0112,14.292,5.7079,0,0,3.3034,2.3146,0,9.3483,0,0.65169,0.67416,2.1348,1.3483,0.17978,0.80899,0.60674,0.67416,3.8652,2.1124
4.4179,45.134,7.7612,0.059701,0,5.2537,4.597,0,36.896,0.1194,0.59701,1.6716,6.8657,2.209,0.1791,2.9254,1.3134,0.71642,7.5224,6.5672
1.448,36.247,3.6199,0,0,5.6953,3.9578,0,26.546,0,0.57919,1.9306,5.9849,1.7376,0.33786,1.8824,1.1101,0.57919,7.2881,5.8884
5.9653,33.932,4.8785,0,0,12.075,2.56,0,19.321,0,2.6325,0.28981,6.3034,1.7389,0.31396,1.8596,1.2558,2.1736,2.4392,3.1879
25.21,125.54,16.108,0.072235,0,58.944,11.341,0,29.977,0,3.0339,0.93905,26.582,2.6005,2.2393,2.2393,2.3115,8.4515,5.2731,5.9233
2.8764,20.476,4.3506,0,0,7.8202,2.0494,0,13.016,0.44944,0.93483,0.73708,4.6742,1.582,0.44944,1.1865,1.2225,1.2764,5.3573,4.8719
5.361,53.831,8.8981,0,0,15.807,5.6926,0,17.575,0.11054,0.27634,1.2159,4.9741,3.0397,0.49741,1.7686,1.2712,1.7133,4.0898,3.9793
1.4343,38.652,5.1685,0,0,8.7543,1.9536,0,18.25,0,4.1546,0.46986,6.2318,2.3493,0.22257,1.3107,0.91499,0.89026,11.252,3.0912
0.26974,16.224,2.9671,0,0,3.6842,1.5592,0,6.8158,0,0.59868,0.53947,4.8487,1.9934,0.31579,0.71053,0.79605,0.625,1.9013,4.7632
0.34024,12.467,3.6641,0.10469,0,6.9008,0.95965,0,6.0196,0.10469,0.95965,0.53217,2.687,1.108,0.253,0.253,0.29662,0.42748,2.0763,3.6379
1.3779,12.187,1.7926,0.006689,0,3.7057,1.1973,0,3.5585,0.026756,0.52174,0.27425,1.9398,0.65552,0.1204,0.43478,0.37458,0.9097,1.0903,3.0836
