"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"ESD_Zooplankton"	"ESD_Copepoda"	"ESD_Rhizaria"	"ESD_Cnidaria"	"ESD_Tunicata"	"ESD_Eumalacostraca"	"ESD_Pteropoda"	"ESD_Chaetognatha"	"ESD_Other_large"	"ESD_Other_small"	"ESD_Other_unid"	"ESD_Small_grazers"	"ESD_Acartiidae"	"ESD_Aetideidae"	"ESD_Arietellidae"	"ESD_Augaptilidae"	"ESD_Calanidae"	"ESD_Calanoida_unidentified"	"ESD_Candaciidae"	"ESD_Centropagidae"	"ESD_Corycaeidae"	"ESD_Eucalanidae"	"ESD_Euchaetidae"	"ESD_Harpacticoida"	"ESD_Heterorhabdidae"	"ESD_Lubbockiidae"	"ESD_Metridinidae"	"ESD_Monstrilloida"	"ESD_Oithonidae"	"ESD_Oncaeidae"	"ESD_Paracalanidae"	"ESD_Pontellidae"	"ESD_Rhincalanidae"	"ESD_Sapphirinidae"	"ESD_Temoridae"	"ESD_Calanoida"	"ESD_Cyclopoida"	"ESD_Poecilostomatoida"	"ESD_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"Micro"	"Nano"	"Pico"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"195"	"bongo"	70	"TARA_P100000784"	"0-500"	300	-20.375	-3.1815	6.49078423068777	6.49078423068777	6.14420709312287	7.24169574193885	6.66407733269508	7.29945947184026	6.20196855487573	7.06841047280302	7.47274517194068	5.97093015213513	6.83736500300874	6.5485485613789	6.4330204753605	NA	NA	7.87709376527837	7.41499447921271	7.12616765592045	7.29945947184026	NA	6.83736500300874	7.81931483648039	7.5305336418752	NA	6.95291983093651	NA	7.64601921834521	NA	6.20196855487573	6.2597344160383	6.66407733269508	7.58827304314194	NA	6.49078423068777	NA	6.5485485613789	6.14420709312287	6.2597344160383	6.60631229128032	19.821	36.545	215.64	6.20582179489575	150	3.68403149864039	24.12	42.35617	0.090689	0.000123	0.000634	0.11783	0.047846	0.0016159	0.224023164341217	3.81644074861423	3.58351893845611	475.34	1.91215658749186	0.832835258080116	1.44475579530781	0.001015697	12.57190338	50.95200295	36.47609367	60.61495145	0.000247337	0.036064	0.331948135	0.235561765	NA	1595.583181
"196"	"bongo"	71	"TARA_P100000953"	"0-500"	300	-9.259	-9.5376	6.37526329224308	6.4330204753605	5.91317862870944	7.01064574658139	6.60631229128032	6.83736500300874	6.31750758823866	7.12617569382721	7.64603355653042	5.97093015213513	6.66407733269508	6.37526329224308	6.49078423068777	6.60631229128032	NA	6.83736500300874	7.35723727250708	6.4330204753605	7.06842750437104	NA	6.31750758823866	7.5305336418752	7.35723727250708	6.66407733269508	7.35723727250708	NA	6.895125862582	NA	6.20196855487573	6.2597344160383	6.5485485613789	7.29945947184026	7.29945947184026	7.76157468493098	NA	6.49078423068777	6.14420709312287	6.2597344160383	6.5485485613789	23.78	36.521	201.26	7.39863622299141	73	NA	NA	48.60474286	NA	0.00014	0.000736	0.11368	0.032481	0.00092902	0.165472064698462	3.56881060485003	4.36944785246702	322.113	1.86598038476517	0.827129484883446	1.52472000592775	0.001252873	9.301136922	49.08543844	41.61342464	31.11512804	NA	0.056005	0.132273751	0.127155956	NA	1546.642411
"197"	"bongo"	72	"TARA_P100000948"	"0-500"	300	-8.6753	-17.819	6.37526329224308	6.37526329224308	5.91317862870944	6.66407733269508	6.37526329224308	7.06841047280302	6.66407733269508	6.83736500300874	6.37526329224308	5.91317862870944	7.06841047280302	6.5485485613789	6.2597344160383	NA	NA	6.83736500300874	7.5305336418752	7.24172438538523	NA	NA	6.49078423068777	NA	7.47272812081857	7.01067281298882	7.35723727250708	NA	7.5305336418752	NA	6.14420709312287	6.20196855487573	6.5485485613789	6.2597344160383	7.12616765592045	NA	NA	7.06841047280302	6.02868807490595	6.2597344160383	6.5485485613789	25.028	36.596	198.82	6.69432950082169	89	4.19833645380841	31.42	51.52785786	0.063783	0.000119	0.000577	0.094476	0.031502	0.00025388	0.0401327970782494	3.15776466818787	4.58496747867057	328.1285	2.07945768344199	0.881676813184752	1.73850975586709	0.001255059	10.12421235	41.93877962	47.93700803	28.24514389	6.09e-05	0.069938	0.084646617	0.074787031	NA	1803.585182
"198"	"bongo"	73	"TARA_P100000198"	"0-500"	300	-12.441	-24.34	6.4330204753605	6.37526329224308	5.97093015213513	7.41498243602584	6.5485485613789	6.83736500300874	6.4330204753605	6.895125862582	7.35722451325502	6.08645649446355	6.72183525546589	6.37526329224308	6.4330204753605	NA	NA	6.83736500300874	7.47272812081857	6.72183525546589	6.95291983093651	6.83736500300874	6.5485485613789	7.18394658471842	7.47272812081857	NA	6.95291983093651	6.2597344160383	7.01067281298882	NA	6.14420709312287	6.31750758823866	6.31750758823866	NA	NA	7.01067281298882	NA	6.66407733269508	6.02868807490595	6.31750758823866	6.37526329224308	24.934	37.012	200.84	7.02710578833839	22	5.15513673547577	NA	55.83666225	0.0351	NA	NA	NA	0.025298	0.00082613	0.039715782893724	2.93762988507485	4.98360662170834	NA	2.01394422008544	0.860087425761543	1.67670058220934	0.001139876	8.110841361	36.04632823	55.84283041	24.17009521	0.000110833	0.047207	0.069798736	0.050073317	0.034322191	1243.385739
"199"	"bongo"	74	"TARA_P100000205"	"0-500"	300	-16.052	-28.812	6.4330204753605	6.4330204753605	5.97093015213513	6.83736500300874	6.66407733269508	6.72183525546589	6.4330204753605	7.01064574658139	6.31750758823866	6.02868807490595	6.5485485613789	6.37526329224308	6.31750758823866	NA	NA	6.895125862582	7.24172438538523	6.49078423068777	7.01067281298882	6.37526329224308	6.49078423068777	7.58827304314194	7.41499447921271	6.37526329224308	6.66407733269508	NA	7.01067281298882	NA	6.20196855487573	6.37526329224308	6.2597344160383	NA	7.29945947184026	7.29945947184026	NA	6.60631229128032	6.14420709312287	6.31750758823866	6.4330204753605	24.852	37.283	200.45	6.83990378670679	13	5.06579701910089	NA	51.44673767	0.037306	NA	NA	NA	0.024753	0.00081648	0.00796826885552116	2.8922773483271	5.02388052084628	NA	1.83759995445593	0.805457476939223	1.48811248463161	0.000944773	7.802268745	42.0623276	50.13540365	21.65459109	0.000111107	0.079505	0.085230624	0.051387716	NA	1031.107751
"200"	"bongo"	75	"TARA_P100000811"	"0-500"	300	-17.891	-32.612	6.49078423068777	6.49078423068777	5.97093015213513	6.95288159659825	6.37526329224308	6.83736500300874	6.31750758823866	6.83736500300874	7.24169574193885	5.91317862870944	6.66407733269508	6.31750758823866	6.4330204753605	NA	NA	6.895125862582	7.29945947184026	6.895125862582	7.01067281298882	NA	6.49078423068777	7.29945947184026	7.41499447921271	6.95291983093651	7.35723727250708	NA	6.95291983093651	NA	6.14420709312287	6.2597344160383	NA	NA	7.24172438538523	7.64601921834521	NA	6.72183525546589	6.02868807490595	6.2597344160383	6.37526329224308	25.118	37.453	200.03	6.29119455155629	22	4.57885697021333	NA	49.1777435	0.049011	NA	NA	NA	NA	NA	0.0349017846092291	2.84366442313084	5.17614973257383	191.757	1.66290366138003	0.733711008398101	1.3188524998383	0.00081731	8.820769471	41.25430091	49.92492962	24.61178017	9.31e-05	0.0725245	0.178237426	0.212083268	NA	689.6580394
"201"	"bongo"	76	"TARA_P100000284"	"0-500"	300	-20.854	-35.195	6.4330204753605	6.49078423068777	5.85541570264471	6.60631229128032	6.37526329224308	6.895125862582	6.08645649446355	6.895125862582	6.83736500300874	5.85541570264471	6.66407733269508	6.37526329224308	6.2597344160383	NA	NA	7.41499447921271	7.76157468493098	6.95291983093651	6.95291983093651	NA	6.49078423068777	7.24172438538523	6.83736500300874	NA	6.895125862582	NA	6.49078423068777	NA	6.31750758823866	6.31750758823866	NA	NA	NA	7.01067281298882	NA	6.5485485613789	6.08645649446355	6.37526329224308	6.4330204753605	23.497	37.285	205.22	5.62522632834186	23	4.59470089220704	38.551	53.77938171	0.049889	0.000119	0.000639	0.10395	0.028743	0.0010127	0.0401327970782494	2.79263641754356	4.91998092582813	195.2895	1.42832681216398	0.646873347098393	1.19515558509483	0.000790921	12.76001949	33.62486315	53.61511736	26.4758108	9e-05	0.0365545	0.051869046	0.054680769	NA	515.2013104
"202"	"bongo"	77	"TARA_P100000302"	"0-500"	300	-24.506	-43.713	6.37526329224308	6.31750758823866	6.2597344160383	6.895125862582	6.4330204753605	6.7796036750235	6.20196855487573	6.895125862582	7.01064574658139	5.97093015213513	6.83736500300874	6.37526329224308	6.37526329224308	6.66407733269508	NA	6.72183525546589	6.895125862582	6.49078423068777	6.95291983093651	NA	6.2597344160383	7.47272812081857	7.24172438538523	NA	6.895125862582	NA	6.895125862582	NA	6.2597344160383	6.2597344160383	NA	NA	7.24172438538523	7.12616765592045	NA	6.5485485613789	6.20196855487573	6.2597344160383	6.37526329224308	22.959	37.122	210.39	7.57117427819085	28	4.21716332650875	NA	54.38392533	0.06349	NA	NA	NA	0.031847	0.0010974	0.0401327970782494	2.91502100911284	4.70048036579242	352.555	1.53859122304229	0.678151699275109	1.22257607599471	0.000833763	15.51454549	27.42891338	57.05654113	33.49191952	0.000141283	0.0968535	0.190439531	0.20971668	NA	174.5632549
"203"	"bongo"	79	"TARA_P100000338"	"0-500"	300	-34.392	-47.578	6.49078423068777	6.49078423068777	6.02868807490595	6.895125862582	6.95288159659825	6.7796036750235	6.20196855487573	7.18393141124772	7.29945947184026	5.97093015213513	6.5485485613789	6.49078423068777	6.49078423068777	NA	NA	6.895125862582	7.29945947184026	6.66407733269508	7.01067281298882	6.66407733269508	6.66407733269508	7.18394658471842	7.29945947184026	NA	7.12616765592045	NA	6.895125862582	NA	6.20196855487573	6.4330204753605	6.4330204753605	NA	7.01067281298882	6.66407733269508	6.72183525546589	6.60631229128032	6.08645649446355	6.31750758823866	6.4330204753605	18.053	36.065	230.39	7.88373516310524	18	3.68403149864039	26.115	55.59382257	0.095771	0.00029	0.001633	0.20974	0.048949	0.0012769	0.0837904453540535	3.0103811198677	4.24849524204936	NA	1.52227858277438	0.681397787985892	1.30061607879864	0.001205074	21.79875495	43.16583508	35.03540997	189.6262394	0.000433745	0.133847	0.306333783	0.303987198	NA	464.9940175
"204"	"bongo"	80	"TARA_P100000910"	"0-500"	300	-40.577	-52.119	6.7796036750235	6.72183525546589	6.2597344160383	6.895125862582	7.18393141124772	7.24169574193885	6.4330204753605	7.01064574658139	6.895125862582	5.79763705012783	6.895125862582	6.2597344160383	6.37526329224308	NA	NA	6.83736500300874	7.18394658471842	6.72183525546589	6.895125862582	NA	6.60631229128032	7.87709376527837	7.5305336418752	6.72183525546589	7.01067281298882	NA	6.895125862582	NA	6.14420709312287	6.4330204753605	6.4330204753605	NA	7.5305336418752	7.81931483648039	6.49078423068777	6.7796036750235	5.97093015213513	6.31750758823866	6.4330204753605	19.304	35.773	228.72	6.29119455155629	35	3.41995189335339	NA	53.28828433	0.11839	NA	NA	NA	0.047086	0.0017042	0.249497222606806	3.39913024660989	4.34380542185368	NA	1.83844761155468	0.787568231259489	1.43597254262204	0.001141055	43.97423117	28.15743705	27.86833178	71.06565772	0.000287927	0.1147645	2.118897555	1.910103832	NA	548.8794746
"205"	"bongo"	81	"TARA_P100000854"	"0-500"	300	-44.489	-52.333	6.66407733269508	6.60631229128032	6.08645649446355	7.18393141124772	7.29945947184026	7.12617569382721	6.72183525546589	7.18393141124772	6.7796036750235	6.02868807490595	6.60631229128032	6.72183525546589	NA	6.72183525546589	NA	6.95291983093651	7.18394658471842	6.60631229128032	7.35723727250708	6.72183525546589	6.72183525546589	7.76157468493098	7.58827304314194	NA	7.70377488246271	NA	6.95291983093651	NA	6.31750758823866	6.49078423068777	NA	NA	7.18394658471842	7.47272812081857	NA	6.66407733269508	6.20196855487573	6.4330204753605	6.49078423068777	13.466	34.858	257.96	4.32674871092222	28	3.30192724889463	25.272	56.3112254	0.13428	0.000249	0.001259	0.19843	0.081404	0.0030946	0.203952576920249	3.47277668323103	3.66356164612965	750.169	2.22640360874975	0.952991493438595	1.40878825524588	0.000673335	0	52.88350634	47.11649366	121.7007463	0.000580403	0.148902	1.865014189	1.633255473	NA	822.2132706
"206"	"bongo"	83	"TARA_P100000866"	"0-100"	300	-54.344	-65.193	6.4330204753605	6.4330204753605	5.79763705012783	7.41498243602584	6.02868807490595	7.70379743826012	6.2597344160383	6.31750758823866	7.06841047280302	5.97093015213513	6.4330204753605	6.31750758823866	6.31750758823866	NA	NA	6.83736500300874	6.83736500300874	6.4330204753605	NA	6.72183525546589	6.2597344160383	7.06842750437104	NA	NA	NA	NA	6.60631229128032	NA	6.20196855487573	6.14420709312287	NA	NA	NA	7.06842750437104	NA	6.4330204753605	5.97093015213513	6.20196855487573	6.37526329224308	7.355	33.102	293.58	4.27265868169792	70	3	18.766	42.59640967	0.16535	0.000488	0.002883	0.23299	0.15041	0.0023794	0.240559017882597	4.01477000883613	3.78418963391826	132.631	2.2426923409082	1.06706799134702	1.04859979650802	2.09e-05	NA	NA	NA	140.8417141	0.000287123	0.041442	NA	NA	NA	32.18187419
"207"	"bongo"	84	"TARA_P100001724"	"0-500"	300	-60.311	-60.621	6.66407733269508	6.66407733269508	5.85541570264471	7.12617569382721	5.73988937054948	7.24169574193885	8.45470483392291	7.06841047280302	7.12617569382721	7.18393141124772	6.37526329224308	6.49078423068777	6.20196855487573	NA	NA	7.35723727250708	7.35723727250708	6.5485485613789	NA	NA	6.5485485613789	8.16590371975384	7.81931483648039	NA	6.66407733269508	NA	6.83736500300874	NA	6.20196855487573	6.4330204753605	NA	NA	8.16590371975384	NA	NA	6.83736500300874	6.02868807490595	6.20196855487573	6.5485485613789	1.8361	33.882	338.39	8.20808245315883	45	4.04124002062219	30.369	41.64114914	0.069564	0.000282	0.001295	0.19111	0.044457	0.0019704	0.108343063436979	3.70199802810699	4.14313472639153	121.756625	3.08006633915695	1.27291084241487	3.1690870999232	0.000230145	NA	NA	NA	52.80307735	0.000308696	0.054322	4.831998692	3.702728685	NA	216.1537749
"208"	"bongo"	85	"TARA_P100001979"	"0-500"	300	-62.074	-49.378	6.2597344160383	6.2597344160383	5.79763705012783	6.37526329224308	6.02868807490595	6.72183525546589	6.2597344160383	6.66407733269508	7.41498243602584	5.79763705012783	6.14420709312287	6.20196855487573	NA	NA	NA	6.83736500300874	7.5305336418752	6.60631229128032	NA	NA	6.5485485613789	7.934835761509	7.58827304314194	NA	6.37526329224308	NA	6.83736500300874	NA	6.2597344160383	6.37526329224308	NA	NA	8.3391902957663	7.99260665240021	NA	6.60631229128032	6.14420709312287	6.37526329224308	6.31750758823866	0.76311	34.519	345.47	7.78049036148142	32	3.65930571002297	19.053	32.23005122	0.088979	0.000233	0.00115	0.23257	0.047395	0.0010925	0.152660999375528	3.93998363807283	3.58351893845611	110.535625	3.14744901387218	1.31962340037063	4.3467761377743	0.000419595	29.05156437	69.54213453	1.406301101	53.50835609	0.000115452	0.032163	NA	NA	NA	260.4637013
"209"	"bongo"	86	"TARA_P100001752"	"0-500"	300	-64.316	-52.923	6.14420709312287	6.31750758823866	5.79763705012783	7.06841047280302	6.37526329224308	6.7796036750235	7.06841047280302	6.83736500300874	7.18393141124772	5.79763705012783	6.14420709312287	6.08645649446355	NA	NA	NA	6.895125862582	7.58827304314194	6.5485485613789	NA	NA	6.2597344160383	7.81931483648039	7.47272812081857	NA	6.20196855487573	NA	7.47272812081857	NA	6.2597344160383	6.37526329224308	NA	NA	8.28142022370189	7.41499447921271	NA	6.66407733269508	6.14420709312287	6.20196855487573	6.37526329224308	-0.4625	33.355	397.34	7.87836842546093	12	3.1748021039364	11.531	28.9988456	0.13122	0.000213	0.001096	0.25449	NA	NA	0.206599449253478	3.95390555735852	3.43398720448515	NA	3.12823664656074	1.34686056036831	3.97568583817554	0.000205802	52.24898621	47.75101379	0	NA	NA	0.04434	20.57364304	NA	NA	194.1196148
"210"	"bongo"	93	"TARA_P100001782"	"0-300"	300	-33.457	-72.154	6.5485485613789	6.5485485613789	6.4330204753605	7.06841047280302	7.01064574658139	6.7796036750235	6.14420709312287	7.01064574658139	6.95288159659825	5.97093015213513	6.72183525546589	6.4330204753605	6.31750758823866	NA	NA	6.7796036750235	6.895125862582	6.5485485613789	7.01067281298882	NA	6.2597344160383	7.70377488246271	7.87709376527837	6.31750758823866	NA	NA	6.7796036750235	NA	6.08645649446355	6.31750758823866	6.20196855487573	NA	7.76157468493098	7.06842750437104	NA	6.5485485613789	6.02868807490595	6.2597344160383	6.5485485613789	NA	NA	NA	NA	NA	NA	14.542	40.98098329	NA	0.00054	0.003132	0.28319	NA	NA	NA	3.44144641206982	NA	1143.683333	2.2240980226537	1.05094397346583	0.928511125979704	4.26e-06	56.07501052	27.65033311	16.27465637	124.3841201	0.000631371	0.05823	3.245649664	1.055995412	NA	46.48073951
"211"	"bongo"	94	"TARA_P100001934"	"0-500"	300	-32.941	-84.101	6.4330204753605	6.37526329224308	6.60631229128032	7.06841047280302	7.01064574658139	6.60631229128032	6.02868807490595	7.06841047280302	7.01064574658139	5.79763705012783	6.66407733269508	6.37526329224308	6.37526329224308	NA	NA	6.95291983093651	7.01067281298882	6.5485485613789	7.47272812081857	NA	6.5485485613789	7.41499447921271	7.64601921834521	NA	7.06842750437104	NA	6.83736500300874	NA	6.20196855487573	6.31750758823866	6.5485485613789	7.41499447921271	7.87709376527837	7.47272812081857	NA	6.5485485613789	6.20196855487573	6.2597344160383	6.49078423068777	21.136	34.845	218.9	6.67194027170795	44	3.93649718310217	27.503	44.414795	0.075528	0.000223	0.000924	0.11418	0.036775	0.0012316	0.0648369141139586	3.64562742611914	4.06044301054642	389.625	2.06639636885807	0.919038851284263	1.51822218275729	7.93e-06	9.373311458	28.51683384	62.1098547	31.64219894	0.000148614	0.037189	1.576823787	0.879118244	NA	495.7696191
"212"	"bongo"	95	"TARA_P100001935"	"0-500"	300	-31.849	-91.757	6.5485485613789	6.60631229128032	5.85541570264471	6.7796036750235	6.2597344160383	6.7796036750235	6.2597344160383	7.01064574658139	7.64603355653042	5.91317862870944	6.49078423068777	6.31750758823866	6.31750758823866	NA	NA	6.83736500300874	7.01067281298882	6.66407733269508	6.95291983093651	NA	6.60631229128032	7.29945947184026	7.70377488246271	7.01067281298882	6.95291983093651	NA	6.83736500300874	NA	6.20196855487573	6.37526329224308	6.49078423068777	7.06842750437104	NA	7.47272812081857	NA	6.72183525546589	6.08645649446355	6.31750758823866	6.49078423068777	22.433	35.105	210.87	5.85776600265065	24	4.53065489608349	34.373	44.98334033	0.049866	0.000142	0.000446	0.085252	0.025981	0.0010437	0.0794145103989398	3.58424645153206	4.52178857704904	77.9266	1.83995653055781	0.834733202677786	1.30852386999679	8e-05	8.539984243	32.50147725	58.95853851	22.21524358	0.000161529	0.036422	1.839197638	1.129252366	NA	863.748676
"213"	"bongo"	96	"TARA_P100001790"	"0-500"	300	-30.211	-98.701	6.4330204753605	6.4330204753605	6.31750758823866	6.895125862582	6.7796036750235	7.01064574658139	6.31750758823866	6.95288159659825	7.29945947184026	5.73988937054948	6.5485485613789	6.2597344160383	6.37526329224308	NA	NA	6.83736500300874	7.06842750437104	6.60631229128032	6.95291983093651	6.4330204753605	6.4330204753605	7.35723727250708	7.35723727250708	6.60631229128032	6.83736500300874	NA	6.83736500300874	NA	6.2597344160383	6.2597344160383	NA	NA	NA	7.24172438538523	NA	6.5485485613789	6.08645649446355	6.2597344160383	6.37526329224308	23.804	35.941	203.81	7.26216743993797	48	5.14256318131647	36.804	43.3711146	0.03413	0.000114	0.000323	0.061437	0.022109	0.0010206	0	3.0222510922486	4.99721227376411	77.9266	1.84546613173724	0.827312154828626	1.34826021885146	0.000193251	6.90380882	30.6672737	62.42891748	17.49137104	0.000288298	0.036668	1.726034635	1.096430324	NA	1101.673752
"214"	"bongo"	97	"TARA_P100001962"	"0-500"	300	-28.169	-107.49	6.4330204753605	6.49078423068777	5.97093015213513	6.895125862582	6.31750758823866	6.7796036750235	6.2597344160383	6.895125862582	7.06841047280302	5.73988937054948	6.66407733269508	6.31750758823866	6.60631229128032	6.49078423068777	NA	6.83736500300874	6.95291983093651	6.60631229128032	6.95291983093651	NA	6.49078423068777	7.64601921834521	7.18394658471842	NA	6.895125862582	NA	6.7796036750235	NA	6.31750758823866	6.31750758823866	6.49078423068777	NA	NA	7.01067281298882	NA	6.60631229128032	6.20196855487573	6.31750758823866	6.37526329224308	24.594	36.288	200.51	7.73061405251592	63	5	31.426	42.651083	0.036984	0.000113	0.000307	0.058659	0.02215	0.0015817	0.00821079894246792	2.80700675509942	5.16478597392351	78.4074	1.3552153087141	0.67244115790906	0.921572413380921	0.000235486	7.794086515	33.31098723	58.89492626	17.84990485	0.000262	0.022712	0.727752208	0.783558701	NA	226.4956313
"215"	"bongo"	98	"TARA_P100001857"	"0-500"	300	-25.977	-111.26	6.31750758823866	6.37526329224308	5.97093015213513	6.895125862582	6.14420709312287	6.7796036750235	6.14420709312287	6.95288159659825	7.35722451325502	5.79763705012783	6.31750758823866	6.31750758823866	6.2597344160383	NA	NA	6.66407733269508	6.7796036750235	6.5485485613789	6.83736500300874	NA	6.37526329224308	NA	7.24172438538523	6.66407733269508	6.95291983093651	NA	6.72183525546589	NA	6.31750758823866	6.31750758823866	6.37526329224308	NA	NA	6.895125862582	6.72183525546589	6.4330204753605	6.08645649446355	6.37526329224308	6.31750758823866	25.081	36.566	200.63	7.856828007848	69	4.97318983326859	33.944	41.98480125	0.03731	0.000118	0.000331	0.052308	0.021943	0.0011711	0.0104066623616702	2.67972359772507	5.21493575760899	90.1893	1.62101897827094	0.702689483382509	1.11209395609856	0.000118869	10.38402056	25.25796395	64.3580155	18.05990019	0.000249005	0.0398865	0.125460097	0.154040154	NA	243.0194853
"216"	"bongo"	99	"TARA_P100001834"	"0-500"	300	-21.149	-104.8	6.37526329224308	6.37526329224308	5.97093015213513	6.83736500300874	6.08645649446355	6.72183525546589	5.91317862870944	6.7796036750235	7.35722451325502	5.73988937054948	6.72183525546589	6.37526329224308	6.31750758823866	6.37526329224308	NA	6.83736500300874	7.01067281298882	6.49078423068777	6.95291983093651	6.49078423068777	6.49078423068777	7.70377488246271	7.18394658471842	6.895125862582	6.83736500300874	NA	6.7796036750235	NA	6.20196855487573	6.20196855487573	6.14420709312287	7.06842750437104	7.18394658471842	7.06842750437104	NA	6.5485485613789	6.08645649446355	6.20196855487573	6.4330204753605	23.79	36.3	204.43	7.27478634879146	67	4.77685618103502	36.705	45.05918765	0.042472	0.000137	0.000441	0.086569	0.025986	0.0013949	0.0401327970782494	3.56880755109178	4.97673374242057	264.950375	1.89842898761051	0.92613690254161	1.62591270226313	3.93e-06	3.95491751	17.82645281	78.21862968	42.34194848	0.00022361	0.0481335	0.119350081	0.137128684	NA	809.2008175
"217"	"bongo"	100	"TARA_P100001865"	"0-500"	300	-13.101	-96.185	6.31750758823866	6.37526329224308	6.14420709312287	6.72183525546589	6.31750758823866	6.66407733269508	5.97093015213513	6.72183525546589	6.7796036750235	6.02868807490595	6.5485485613789	6.20196855487573	6.49078423068777	6.66407733269508	NA	6.895125862582	7.12616765592045	6.49078423068777	7.12616765592045	NA	6.2597344160383	7.58827304314194	7.64601921834521	5.97093015213513	6.95291983093651	NA	6.83736500300874	NA	6.14420709312287	6.20196855487573	6.4330204753605	NA	7.18394658471842	7.06842750437104	NA	6.49078423068777	6.02868807490595	6.20196855487573	6.2597344160383	25.252	36.004	200.8	6.70175939537807	43	3.75628575422107	23.906	42.45757077	0.085252	0.000227	0.000976	0.12825	0.041777	0.0019173	0.260678228522756	3.65625184425038	4.02535169073515	460.4045833	2.41703970037611	1.11097822484849	2.15562195501504	3.74e-06	7.19506002	19.53384706	73.27109292	63.96371981	0.000306057	0.023439	1.194019584	0.837311044	NA	1460.794737
"218"	"bongo"	102	"TARA_P100001712"	"0-500"	300	-5.2135	-85.186	6.37526329224308	6.37526329224308	6.02868807490595	7.35722451325502	6.4330204753605	6.95288159659825	6.2597344160383	6.95288159659825	7.12617569382721	5.91317862870944	6.60631229128032	6.2597344160383	6.49078423068777	NA	NA	7.18394658471842	7.01067281298882	6.60631229128032	7.12616765592045	6.72183525546589	6.37526329224308	7.81931483648039	7.5305336418752	NA	NA	NA	6.83736500300874	NA	6.2597344160383	6.2597344160383	NA	NA	7.64601921834521	7.87709376527837	7.06842750437104	6.60631229128032	6.08645649446355	6.20196855487573	6.37526329224308	24.708	34.895	205.19	7.63460672149231	31	3.47602664488645	24.141	50.58232671	0.11187	0.000256	0.001162	0.14098	0.054738	0.0018389	0.34077013028744	3.47841593408385	3.73766961828337	598.95	3.13149192078303	1.30961801499902	2.82263399672902	5.01e-06	7.550608137	17.63107363	74.81831824	89.29821434	0.000328556	0.0591965	4.924221063	3.674937421	NA	443.4971044
"219"	"bongo"	106	"TARA_P100001682"	"0-500"	300	-0.0149	-84.537	6.49078423068777	6.49078423068777	6.08645649446355	7.06841047280302	6.5485485613789	6.7796036750235	6.20196855487573	7.18393141124772	7.29945947184026	5.91317862870944	5.85541570264471	6.31750758823866	6.4330204753605	6.895125862582	NA	7.06842750437104	7.01067281298882	6.5485485613789	NA	NA	6.5485485613789	7.47272812081857	7.5305336418752	NA	7.12616765592045	NA	7.47272812081857	NA	6.2597344160383	6.37526329224308	NA	7.29945947184026	7.64601921834521	7.29945947184026	NA	6.72183525546589	6.14420709312287	6.31750758823866	6.37526329224308	25.503	34.693	193.63	7.00679612077345	19	3.55689330449006	26.266	47.67941325	0.10687	0.000209	0.000893	0.11185	0.044078	0.0012361	0.211451464484382	3.47146788107929	3.93182563272433	478.5445	2.49472786297736	1.06331465088609	2.34297579619889	4.69e-06	8.69921443	21.88451848	69.41626709	53.06042881	0.000137927	0.0719255	3.273496208	2.491468114	NA	432.0066781
"220"	"bongo"	109	"TARA_P100001549"	"0-500"	300	1.7544	-84.518	6.4330204753605	6.49078423068777	6.14420709312287	7.29945947184026	6.5485485613789	7.12617569382721	6.31750758823866	6.95288159659825	7.06841047280302	5.97093015213513	6.20196855487573	6.2597344160383	6.49078423068777	NA	NA	6.7796036750235	7.12616765592045	6.60631229128032	7.35723727250708	6.49078423068777	6.5485485613789	7.35723727250708	7.47272812081857	NA	7.24172438538523	NA	6.895125862582	NA	6.2597344160383	6.4330204753605	6.60631229128032	7.35723727250708	7.35723727250708	7.47272812081857	6.66407733269508	6.66407733269508	6.14420709312287	6.31750758823866	6.49078423068777	27.629	33.539	199.59	7.33723392124278	10	NA	NA	39.051249	NA	0.000248	0.00114	0.13885	NA	NA	0.270294277100542	3.56573535485207	3.40119738166216	492.6568333	1.8612655664161	0.862110375022356	1.79597006527042	5.24e-06	9.639374326	27.58649457	62.7741311	67.01446152	0.00023864	0.0348855	1.815437724	2.047681105	NA	534.5501673
