"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Rhizaria"	"Ab_Cnidaria"	"Ab_Tunicata"	"Ab_Eumalacostraca"	"Ab_Pteropoda"	"Ab_Chaetognatha"	"Ab_Other_large"	"Ab_Other_small"	"Ab_Other_unid"	"Ab_Small_grazers"	"Ab_Acartiidae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida"	"Ab_Heterorhabdidae"	"Ab_Lubbockiidae"	"Ab_Metridinidae"	"Ab_Monstrilloida"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Poecilostomatoida"	"Ab_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Micro"	"Nano"	"Pico"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"315"	"regent"	76	"TARA_P100000843"	"0-500"	680	-20.987	-35.2784	1.25781767194355	1.01315940382018	0	0.661910594802623	0.271441761659491	0.464158883361278	0.430886938006377	0.638250429885991	0.51924941018511	0.341995189335339	0.479141985706278	0.368403149864039	0	0	0	0.584803547642573	0.777498009734259	0.493242414866094	0.310723250595386	0	0	0.215443469003188	0.479141985706278	0	0.215443469003188	0	0	0	0	0	0	0	0	0.310723250595386	0	0.986484829732188	0	0.310723250595386	0.271441761659491	23.497	37.285	205.22	5.62522632834186	23	4.59470089220704	38.551	53.77938171	0.049889	0.000119	0.000639	0.10395	0.028743	0.0010127	0.0401327970782494	2.79263641754356	4.91998092582813	195.2895	12.76001949	33.62486315	53.61511736	1.42832681216398	0.646873347098393	1.19515558509483	0.000790921	26.4758108	9e-05	0.0365545	0.051869046	0.054680769	NA	490.1157928
"316"	"regent"	77	"TARA_P100000305"	"0-500"	680	-24.5899	-43.8111	1.33513644936912	1.00662270956011	0	0.704729873206489	0.430886938006377	0.464158883361278	0.215443469003188	0.824257059961711	0.464158883361278	0.542883523318981	0.531329284591306	0.215443469003188	0	0	0	0.493242414866094	0.391486764116886	0.584803547642573	0.464158883361278	0	0.271441761659491	0.368403149864039	0.574889707894483	0.215443469003188	0.271441761659491	0	0.574889707894483	0	0	0	0	0	0.271441761659491	0.271441761659491	0	0.979586108715562	0	0.341995189335339	0.271441761659491	22.959	37.122	210.39	7.57117427819085	28	4.21716332650875	NA	54.38392533	0.06349	NA	NA	NA	0.031847	0.0010974	0.0401327970782494	2.91502100911284	4.70048036579242	352.555	15.51454549	27.42891338	57.05654113	1.53859122304229	0.678151699275109	1.22257607599471	0.000833763	33.49191952	0.000141283	0.0968535	0.190439531	0.20971668	NA	168.9071697
"317"	"regent"	78	"TARA_P100000324"	"0-500"	680	-30.135	-43.2793	1.06265856918261	0.824257059961711	0.310723250595386	0.683990378670679	0	0.341995189335339	0.271441761659491	0.215443469003188	0.368403149864039	0.493242414866094	0.430886938006377	0.341995189335339	0	0	0	0.310723250595386	0.479141985706278	0.341995189335339	0.215443469003188	0	0.215443469003188	0.341995189335339	0.341995189335339	0	0.215443469003188	0	0.584803547642573	0	0	0	0	0	0.271441761659491	0	0	0.7937005259841	0	0.215443469003188	0.271441761659491	19.872	36.489	222.23	6.39067652839931	45	4.19833645380841	39.165	54.45910429	0.064737	0.000116	0.000574	0.09877	0.031246	0.00094219	0.0401327970782494	3.11323654013566	4.71849887129509	352.555	20.84822849	25.91039822	53.24137329	1.19395104112928	0.498159903060491	0.968474947927877	0.00093194	50.18298674	0.000179112	0.14819	0.084560117	0.093839386	0.0899109	568.5210863
"318"	"regent"	79	"TARA_P100000334"	"0-500"	680	-34.4347	-47.6597	1.75657391348272	1.08008229825529	0	0.531329284591306	1.32761439426177	0	0.531329284591306	0.838720652652714	0.742895884144657	0.742895884144657	0.766309432393553	0.479141985706278	0.341995189335339	0	0	0	0.887904001742601	0.603681073679769	0	0	0	0	0.531329284591306	0	0	0	0	0	0	0	0	0	0	0.341995189335339	0	1.03539880544841	0	0.341995189335339	0.341995189335339	18.053	36.065	230.39	7.88373516310524	18	3.68403149864039	26.115	55.59382257	0.095771	0.00029	0.001633	0.20974	0.048949	0.0012769	0.0837904453540535	3.0103811198677	4.24849524204936	NA	21.79875495	43.16583508	35.03540997	1.52227858277438	0.681397787985892	1.30061607879864	0.001205074	189.6262394	0.000433745	0.133847	0.306333783	0.303987198	NA	464.9940175
"319"	"regent"	80	"TARA_P100000908"	"0-500"	680	-40.6426	-51.9677	2.22600005543137	1.94781697406358	0.310723250595386	0.961900171607705	0.412128529980856	0.866239105340903	0.676789945210701	0.866239105340903	0.697953204690889	0.676789945210701	0.646330407009565	0.742895884144657	0	0	0	0	1	0.819321270600646	0	0	0	1.27239632706277	0.594392195276313	0	0.676789945210701	0	1.43581087041366	0	0	0	0	0	0.594392195276313	0.310723250595386	0	1.9389912210287	0	0.310723250595386	0	19.304	35.773	228.72	6.29119455155629	35	3.41995189335339	NA	53.28828433	0.11839	NA	NA	NA	0.047086	0.0017042	0.249497222606806	3.39913024660989	4.34380542185368	NA	43.97423117	28.15743705	27.86833178	1.83844761155468	0.787568231259489	1.43597254262204	0.001141055	71.06565772	0.000287927	0.1147645	2.118897555	1.910103832	NA	567.5131783
"320"	"regent"	81	"TARA_P100000861"	"0-500"	680	-44.5431	-52.3783	3.86463759309143	3.54552766171212	0.430886938006377	0.629960524947437	0	1.18878439055263	0.875034012283327	1.37506886707414	1.08008229825529	0.972588826218856	1.05372824302963	1.78631598770806	0	0	0	0	3.29488033810547	1.31230911812124	0.430886938006377	0	0	0.697953204690889	0.90856029641607	0	0.875034012283327	0	1.48428028019786	0	0.430886938006377	0	0	0	0	0	0	3.50719607891342	0.430886938006377	0	0.943538796063307	13.466	34.858	257.96	4.32674871092222	28	3.30192724889463	25.272	56.3112254	0.13428	0.000249	0.001259	0.19843	0.081404	0.0030946	0.203952576920249	3.47277668323103	3.66356164612965	750.169	0	52.88350634	47.11649366	2.22640360874975	0.952991493438595	1.40878825524588	0.000673335	121.7007463	0.000580403	0.148902	1.865014189	1.633255473	NA	844.4149939
"321"	"regent"	82	"TARA_P100000385"	"0-500"	680	-47.1718	-58.0288	1.66671110992598	0.391486764116886	0	0	0	1.60311891627531	0	0.215443469003188	0.51924941018511	0.654213262037718	0.479141985706278	0.215443469003188	0	0	0	0	0.215443469003188	0	0	0	0	0.215443469003188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271441761659491	0	0	0	NA	NA	NA	NA	NA	NA	NA	54.05602178	NA	NA	NA	NA	NA	NA	NA	3.99505754087216	NA	763.4865	NA	NA	NA	2.86970038190333	1.20245446697777	2.19662015457752	0.00016186	114.5583998	0.001269425	0.101061	11.3141379	5.154786101	NA	473.1078359
"322"	"regent"	83	"TARA_P100000872"	"0-100"	680	-54.74	-65.5292	3.14205607289219	2.38286405200659	0.391486764116886	0	0.66943295008217	1.06852973014888	2.35794803923655	1.01315940382018	0.875034012283327	0.875034012283327	0.848092608848811	0.754784231428758	0	0	0	0.564621617328617	2.13193810680064	0.66943295008217	0	0	0	1.06852973014888	0.819321270600646	0	0.493242414866094	0	0.564621617328617	0	0	0	0	0	0.875034012283327	0	0	2.34650150926729	0	0	0.66943295008217	7.355	33.102	293.58	4.27265868169792	70	3	18.766	42.59640967	0.16535	0.000488	0.002883	0.23299	0.15041	0.0023794	0.240559017882597	4.01477000883613	3.78418963391826	132.631	NA	NA	NA	2.2426923409082	1.06706799134702	1.04859979650802	2.09e-05	140.8417141	0.000287123	0.041442	NA	NA	NA	5
"323"	"regent"	84	"TARA_P100000408"	"0-800"	680	-60.3209	-60.547	2.81891949282596	2.33555344250642	0.493242414866094	0	0.782973528233773	1.28260861238441	1.74460926164245	0.66943295008217	0.814325284978472	0.748887238721851	0.66943295008217	0.711378660898013	0	0	0	0.391486764116886	2.12088013769675	0.621446501190772	0	0	0	1.082932132832	0.66943295008217	0	0	0	0.748887238721851	0	0	0	0	0	0.391486764116886	0	0	2.28241152459039	0	0	0.66943295008217	1.8361	33.882	338.39	8.20808245315883	45	4.04124002062219	30.369	41.64114914	0.069564	0.000282	0.001295	0.19111	0.044457	0.0019704	0.108343063436979	3.70199802810699	4.14313472639153	121.756625	NA	NA	NA	3.08006633915695	1.27291084241487	3.1690870999232	0.000230145	52.80307735	0.000308696	0.054322	4.831998692	3.702728685	NA	216.1537749
"324"	"regent"	85	"TARA_P100001772"	"0-500"	680	-62.1432	-49.303	1.62107534151932	1.39419363906119	0.271441761659491	0.621446501190772	0.391486764116886	0	0.479141985706278	0.717905435206832	0.531329284591306	0.814325284978472	0.7937005259841	0.506579701910089	0	0	0	0.271441761659491	0.883655592240361	0.479141985706278	0	0	0	0.742895884144657	0.531329284591306	0	0	0	0.766309432393553	0	0	0	0	0	0.73061435740628	0	0	1.30452075002045	0	0	0.448140474655716	0.76311	34.519	345.47	7.78049036148142	32	3.65930571002297	19.053	32.23005122	0.088979	0.000233	0.00115	0.23257	0.047395	0.0010925	0.152660999375528	3.93998363807283	3.58351893845611	110.535625	29.05156437	69.54213453	1.406301101	3.14744901387218	1.31962340037063	4.3467761377743	0.000419595	53.50835609	0.000115452	0.032163	NA	NA	NA	260.4637013
"325"	"regent"	86	"TARA_P100001751"	"0-500"	680	-64.3544	-53.0542	2.2327069355366	1.93276505956309	0.391486764116886	0.691042323001118	0.711378660898013	0.531329284591306	0	1.16471328451175	0.798956974045401	0.748887238721851	0.870658769117361	0.814325284978472	0	0	0	0.391486764116886	1.11064054147667	0.814325284978472	0	0	0	0.448140474655716	1.05071757449858	0	0.531329284591306	0	1.47207598457793	0	0.310723250595386	0	0	0	0.646330407009565	0	0	1.89824399160587	0.310723250595386	0	0.564621617328617	-0.4625	33.355	397.34	7.87836842546093	12	3.1748021039364	11.531	28.9988456	0.13122	0.000213	0.001096	0.25449	NA	NA	0.206599449253478	3.95390555735852	3.43398720448515	NA	52.24898621	47.75101379	0	3.12823664656074	1.34686056036831	3.97568583817554	0.000205802	NA	NA	0.04434	20.57364304	NA	NA	184.4044963
"326"	"regent"	95	"TARA_P100001938"	"0-500"	680	-31.7833	-92.3441	1.38382750364446	1.10520944959212	0	0.760590492152278	0.310723250595386	0.391486764116886	0.51924941018511	0.621446501190772	0.564621617328617	0.341995189335339	0.368403149864039	0.542883523318981	0	0.215443469003188	0	0.506579701910089	0.704729873206489	0.777498009734259	0.341995189335339	0	0.391486764116886	0	0.271441761659491	0	0.215443469003188	0	0.448140474655716	0	0	0	0	0.271441761659491	0	0.531329284591306	0	1.04464392682232	0	0.594392195276313	0	22.433	35.105	210.87	5.85776600265065	24	4.53065489608349	34.373	44.98334033	0.049866	0.000142	0.000446	0.085252	0.025981	0.0010437	0.0794145103989398	3.58424645153206	4.52178857704904	77.9266	8.539984243	32.50147725	58.95853851	1.83995653055781	0.834733202677786	1.30852386999679	8e-05	22.21524358	0.000161529	0.036422	1.839197638	1.129252366	NA	893.4944772
"327"	"regent"	96	"TARA_P100001942"	"0-500"	680	-29.8789	-100.4434	0.920516408251589	0.704729873206489	0	0.391486764116886	0.215443469003188	0.412128529980856	0.341995189335339	0.391486764116886	0.506579701910089	0.368403149864039	0.412128529980856	0.341995189335339	0	0.215443469003188	0	0.430886938006377	0.412128529980856	0.341995189335339	0.215443469003188	0	0.215443469003188	0	0.215443469003188	0	0.215443469003188	0	0.310723250595386	0	0	0	0	0	0	0.430886938006377	0	0.629960524947437	0	0.430886938006377	0.215443469003188	23.804	35.941	203.81	7.26216743993797	48	5.14256318131647	36.804	43.3711146	0.03413	0.000114	0.000323	0.061437	0.022109	0.0010206	0	3.0222510922486	4.99721227376411	77.9266	6.90380882	30.6672737	62.42891748	1.84546613173724	0.827312154828626	1.34826021885146	0.000193251	17.49137104	0.000288298	0.036668	1.726034635	1.096430324	NA	931.8206153
"328"	"regent"	97	"TARA_P100001951"	"0-500"	680	-28.1782	-107.6065	0.932169751786158	0.724315644344174	0.215443469003188	0.464158883361278	0.215443469003188	0.341995189335339	0.341995189335339	0.391486764116886	0.368403149864039	0.430886938006377	0.391486764116886	0.310723250595386	0	0.215443469003188	0	0.430886938006377	0.341995189335339	0.310723250595386	0.215443469003188	0	0.215443469003188	0	0.430886938006377	0	0	0	0.341995189335339	0	0	0	0	0	0	0.341995189335339	0	0.676789945210701	0	0.368403149864039	0	24.594	36.288	200.51	7.73061405251592	63	5	31.426	42.651083	0.036984	0.000113	0.000307	0.058659	0.02215	0.0015817	0.00821079894246792	2.80700675509942	5.16478597392351	78.4074	7.794086515	33.31098723	58.89492626	1.3552153087141	0.67244115790906	0.921572413380921	0.000235486	17.84990485	0.000262	0.022712	0.727752208	0.783558701	NA	205.3808761
"329"	"regent"	98	"TARA_P100001855"	"0-500"	680	-25.8928	-111.6625	0.661910594802623	0.574889707894483	0	0.310723250595386	0	0.310723250595386	0	0.215443469003188	0.215443469003188	0.271441761659491	0.271441761659491	0.215443469003188	0	0	0	0.271441761659491	0.215443469003188	0.271441761659491	0	0	0	0	0.271441761659491	0	0	0	0.412128529980856	0	0	0	0	0	0	0.271441761659491	0	0.531329284591306	0	0.271441761659491	0.215443469003188	25.081	36.566	200.63	7.856828007848	69	4.97318983326859	33.944	41.98480125	0.03731	0.000118	0.000331	0.052308	0.021943	0.0011711	0.0104066623616702	2.67972359772507	5.21493575760899	90.1893	10.38402056	25.25796395	64.3580155	1.62101897827094	0.702689483382509	1.11209395609856	0.000118869	18.05990019	0.000249005	0.0398865	0.125460097	0.154040154	NA	263.8227253
"330"	"regent"	100	"TARA_P100001863"	"0-500"	680	-13.0101	-96.1443	1.05969850212481	0.368403149864039	0.704729873206489	0.215443469003188	0.310723250595386	0	0.368403149864039	0.215443469003188	0.51924941018511	0.824257059961711	0.574889707894483	0	0	0	0	0	0	0	0	0	0	0	0	0.215443469003188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.252	36.004	200.8	6.70175939537807	43	3.75628575422107	23.906	42.45757077	0.085252	0.000227	0.000976	0.12825	0.041777	0.0019173	0.260678228522756	3.65625184425038	4.02535169073515	460.4045833	7.19506002	19.53384706	73.27109292	2.41703970037611	1.11097822484849	2.15562195501504	3.74e-06	63.96371981	0.000306057	0.023439	1.194019584	0.837311044	NA	1460.794737
"331"	"regent"	102	"TARA_P100001690"	"0-500"	680	-5.2644	-85.2222	2.5737999875576	2.14578224865557	0.341995189335339	0.887904001742601	0.493242414866094	1.10793165135089	0.766309432393553	1.45653019776131	0.788373516310524	0.935990162314116	0.920516408251589	0.430886938006377	0.341995189335339	0.430886938006377	0	0.814325284978472	0.594392195276313	1.45021796168576	0.661910594802623	0	0	1.45653019776131	0.887904001742601	0	0.742895884144657	0	0.629960524947437	0	0	0	0	0	0.870658769117361	0.594392195276313	0.430886938006377	2.10970564089967	0	0.594392195276313	0.594392195276313	24.708	34.895	205.19	7.63460672149231	31	3.47602664488645	24.141	50.58232671	0.11187	0.000256	0.001162	0.14098	0.054738	0.0018389	0.34077013028744	3.47841593408385	3.73766961828337	598.95	7.550608137	17.63107363	74.81831824	3.13149192078303	1.30961801499902	2.82263399672902	5.01e-06	89.29821434	0.000328556	0.0591965	4.924221063	3.674937421	NA	444.281366
"332"	"regent"	106	"TARA_P100001667"	"0-500"	680	0.048	-84.6064	3.07478681845522	2.58781278551325	1.47053615501837	1.00990163404996	1.09972444888627	0.996655493412596	0.804145151717812	1.17687192189956	0.804145151717812	1.28260861238441	1.24719370447911	0.777498009734259	0	0	0	0.553965825675446	0.935990162314116	1.29861786044028	0.448140474655716	0	0	1.80594740563867	1.37153397007417	0.341995189335339	0.66943295008217	0	1.06265856918261	0	0	0.341995189335339	0	0.448140474655716	1.3785856825619	0.603681073679769	0	2.51774047904845	0	0.638250429885991	0.506579701910089	25.503	34.693	193.63	7.00679612077345	19	3.55689330449006	26.266	47.67941325	0.10687	0.000209	0.000893	0.11185	0.044078	0.0012361	0.211451464484382	3.47146788107929	3.93182563272433	478.5445	8.69921443	21.88451848	69.41626709	2.49472786297736	1.06331465088609	2.34297579619889	4.69e-06	53.06042881	0.000137927	0.0719255	3.273496208	2.491468114	NA	440.0059827
"333"	"regent"	109	"TARA_P100001543"	"0-500"	680	1.9714	-84.5538	2.48794193472908	2.12679202928852	0.464158883361278	0.920516408251589	0.748887238721851	1.082932132832	0.638250429885991	1.23638558994257	0.771944262936164	0.691042323001118	0.896280949311433	0.612692567522842	0	0.310723250595386	0	0.638250429885991	0.310723250595386	1.2141835471794	0.412128529980856	0	0.310723250595386	1.43742595711884	1.26410686486327	0	0.310723250595386	0	0.993288388379269	0	0	0	0	0.412128529980856	0.542883523318981	0.73061435740628	0.310723250595386	2.03681805624826	0	0.748887238721851	0.612692567522842	27.629	33.539	199.59	7.33723392124278	10	NA	NA	39.051249	NA	0.000248	0.00114	0.13885	NA	NA	0.270294277100542	3.56573535485207	3.40119738166216	492.6568333	9.639374326	27.58649457	62.7741311	1.8612655664161	0.862110375022356	1.79597006527042	5.24e-06	67.01446152	0.00023864	0.0348855	1.815437724	2.047681105	NA	534.5501673
"334"	"regent"	110	"TARA_P100001561"	"0-500"	680	-1.8724	-84.6199	2.5354936942649	2.07467697105293	0.904504169651028	0.932169751786158	0.814325284978472	1.1597779995298	0.51924941018511	1.19113842519643	0.932169751786158	0.983047572491558	1.35720880829745	0.51924941018511	0	0	0	0.584803547642573	0.697953204690889	1.23638558994257	0.51924941018511	0	0	1.23638558994257	1.26618941700536	0	0.412128529980856	0	0.697953204690889	0	0	0	0	0	0.879365934431636	0.697953204690889	0	1.96436898505707	0	0.697953204690889	0	23.87	35.185	189.98	7.1725809000888	30	3.50339806038672	25.347	45.17770975	0.10897	0.000258	0.001155	0.14446	0.048999	0.0017467	0.290009362210872	3.72143699181567	3.71357206670431	544.47775	20.59345513	36.8224709	42.58407397	2.41301284265909	1.0504029694403	2.14237428273741	4.25e-06	63.01652177	0.000233069	0.041763	3.289457363	3.145162084	2.794382392	425.5719439
"335"	"regent"	111	"TARA_P100001577"	"0-500"	680	-18.7342	-103.332	1.86529803304894	1.5254903019003	0.479141985706278	0.85726188823134	0.341995189335339	0.85270189832816	0.612692567522842	0.866239105340903	0.646330407009565	0.493242414866094	0.493242414866094	0.621446501190772	0	0.430886938006377	0	0.804145151717812	0.531329284591306	0.748887238721851	0.391486764116886	0	0.368403149864039	0.66943295008217	0.310723250595386	0.310723250595386	0.448140474655716	0	1.07433707098897	0	0	0	0	0	0.7937005259841	0.368403149864039	0.215443469003188	1.50369459620497	0	0.464158883361278	0.310723250595386	22.769	36.141	208.94	6.92435557262704	72	3.80295246076139	21.475	31.72492117	0.080459	0.000217	0.000885	0.094739	0.037052	0.001427	0.205582250368507	3.47098388676085	4.44265125649032	304.613	9.260586344	36.19451712	54.54489653	2.18826395085788	1.01603322839638	1.93044223715552	8.03e-05	35.61623961	0.000191888	0.029447	0.521502868	0.304694574	0.182207063	1128.2324
"336"	"regent"	112	"TARA_P100001452"	"0-500"	680	-23.2247	-130.1108	0.819321270600646	0.584803547642573	0.215443469003188	0.506579701910089	0.215443469003188	0.341995189335339	0.215443469003188	0.368403149864039	0.341995189335339	0.368403149864039	0.368403149864039	0.310723250595386	0	0	0	0.310723250595386	0	0.271441761659491	0.215443469003188	0	0.215443469003188	0	0.271441761659491	0	0.215443469003188	0	0.430886938006377	0	0	0	0	0	0	0.271441761659491	0	0.542883523318981	0	0.271441761659491	0	24.251	36.627	202.33	10.0629364032792	134	4.514357435474	21.346	29.36752388	0.045795	0.000136	0.000368	0.049122	0.025011	0.00093711	0.0531710303374345	2.8227152948033	5.09375020080676	120.5318333	0	21.5181062	78.4818938	1.28752029160843	0.706445569354714	1.04892810733994	0.00014586	26.2598045	0.000165104	0.035095	0.04214035	0.034212495	0.012948	437.8134752
"337"	"regent"	113	"TARA_P100001479"	"0-50"	680	-23.1108	-134.9329	2.61246480115576	1.79256189862287	0	0.654213262037718	0	1.14725241991549	0	2.13413598269404	0.654213262037718	0.574889707894483	0.82913443418497	0	0	0	0	0	0.448140474655716	1.76195890705171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77263123819806	0	0	0	23.786	36.687	203.04	3.75628575422107	53	4.19833645380841	18.448	27.349518	0.055515	0.000434	0.00242	0.11826	0.051288	0.0069747	0.151192021597034	2.40456389710546	3.97029191355212	NA	NA	NA	NA	NA	NA	NA	0.000136731	70.71096929	0.000686629	0.031083333	NA	NA	NA	5
"338"	"regent"	122	"TARA_P100001436"	"0-500"	680	-9.0359	-139.2573	1.46589720887824	1.21644039911468	0.430886938006377	0.448140474655716	0	0.711378660898013	0.603681073679769	0.629960524947437	0.412128529980856	0.464158883361278	0.506579701910089	0.594392195276313	0	0.271441761659491	0	0.412128529980856	0.391486764116886	0.654213262037718	0.215443469003188	0	0.464158883361278	0.531329284591306	0.391486764116886	0.215443469003188	0	0	0.464158883361278	0	0	0	0	0	0.896280949311433	0	0	1.13444719403828	0	0.464158883361278	0.531329284591306	26.562	35.531	187.06	6.41506865999165	106	3.93649718310217	28.027	45.93646814	0.075801	0.000183	0.000605	0.070035	0.03651	0.00094346	0.165133009810704	3.73942819013669	4.68213122712422	389.24	9.42043187	20.96324473	69.6163234	2.33690467838683	1.01506765870258	1.93416387390085	2.3e-06	45.42451183	0.000115813	0.0413755	0.827757382	0.602798636	0.256402	86.97642557
"339"	"regent"	123	"TARA_P000000481"	"0-500"	680	-8.9054	-140.2836	2.85536079348018	2.6236500995865	0	0.928317766722556	0.493242414866094	1.07144126969077	0.848092608848811	1.19814528297902	0.493242414866094	0.819321270600646	0.788373516310524	0.493242414866094	0	0	0	0.493242414866094	0.904504169651028	2.41415249164425	0.629960524947437	0	0.391486764116886	0.788373516310524	1.05372824302963	0	0.493242414866094	0	0.629960524947437	0	0	0	0	0	0.676789945210701	0.391486764116886	0	2.59674148000833	0	0.493242414866094	0.493242414866094	26.615	35.523	190.39	6.39067652839931	97	3.50339806038672	23.436	46.84791067	0.10775	0.00021	0.000726	0.10922	0.057209	0.0011323	0.180177593479544	3.62782120313772	3.52636052461616	501.196	17.68893501	42.76924647	39.54181852	2.33451414156762	1.01170007437836	2.0593170985522	2.37e-06	75.89697266	0.00015439	0.0486885	1.833769461	1.563225792	NA	27.49667282
"340"	"regent"	125	"TARA_P100001011"	"0-500"	680	-8.8993	-142.5806	2.73417912882666	2.02875136556748	0.972588826218856	0.771944262936164	0.553965825675446	1.28664835122374	1.52834970934492	1.49479678673206	0.804145151717812	0.932169751786158	0.932169751786158	0.612692567522842	0	0	0	0.493242414866094	0.493242414866094	1.26410686486327	0.493242414866094	0	0.612692567522842	0.932169751786158	1.20046278446547	0	0.493242414866094	0	1.12924323465723	0	0	0	0	0	1.09696131048652	0.391486764116886	0	1.98064666154754	0	0.661910594802623	0.493242414866094	26.87	35.589	187.54	6.40695857718556	92	3.65930571002297	26.555	48.53466425	0.095454	0.000211	0.000687	0.086422	0.044683	0.0010887	0.361993773851291	3.51875751188438	3.63758615972639	433.979	8.278899083	31.20249541	60.5186055	1.61310845775537	0.838483658954691	1.26629336490969	2.95e-06	54.85434453	0.000151549	0.035392	0.762414761	0.653988816	NA	221.8002256
"341"	"regent"	126	"TARA_P100001409"	"0-500"	680	-11.9774	-151.1478	1.45653019776131	1.1840481475429	0.271441761659491	0.430886938006377	0.391486764116886	0.683990378670679	0.341995189335339	0.654213262037718	0.51924941018511	0.479141985706278	0.506579701910089	0.73061435740628	0	0.215443469003188	0	0.430886938006377	0.531329284591306	0.654213262037718	0.368403149864039	0	0.271441761659491	0.51924941018511	0.574889707894483	0.215443469003188	0.271441761659491	0	0.542883523318981	0	0	0	0	0.215443469003188	0.717905435206832	0.493242414866094	0	1.12924323465723	0	0.51924941018511	0.391486764116886	26.737	36.105	188.67	6.51868391517377	41	3.97905720789639	30.442	49.88813514	0.073885	0.000221	0.000795	0.073123	0.034251	0.0011453	0.118102984467303	3.65730880446388	4.06044301054642	NA	9.30237688	31.89927789	58.79834523	1.93728301420165	0.905394555430218	1.67954878519157	3.3e-06	44.16985798	0.000147405	0.0475895	0.286200833	NA	NA	557.2494393
"342"	"regent"	127	"TARA_P000000759"	"0-500"	680	-7.0392	-152.4877	1.81205894936276	1.53545180813751	0.310723250595386	0.638250429885991	0	0.804145151717812	0.430886938006377	0.976100007668508	0.464158883361278	0.531329284591306	0.574889707894483	0.638250429885991	0	0.271441761659491	0	0.479141985706278	0.676789945210701	1.07144126969077	0.506579701910089	0	0.430886938006377	0.506579701910089	1.01961282242222	0	0.391486764116886	0	0.542883523318981	0	0	0	0	0	0.310723250595386	0.368403149864039	0	1.48124803420369	0	0.506579701910089	0.430886938006377	27.036	35.582	188.81	6.43927669563891	60	3.91486764116886	32.366	53.16588775	0.079951	0.000197	0.00062	0.072825	0.039905	0.0011251	0.395495577070674	3.77714180416455	3.87120101090789	483.8265	8.369445679	27.24266768	64.38788664	2.21459816709716	0.983500083439101	1.96795277203131	3.2e-06	52.07594261	0.000166872	0.0771435	0.529428046	0.422128383	NA	421.6674213
"343"	"regent"	128	"TARA_P000000761"	"0-500"	680	-0.3946	-153.4221	1.61598558951957	1.27650085977198	0.391486764116886	0.391486764116886	0.368403149864039	0.391486764116886	0.341995189335339	0.782973528233773	0.736806299728077	0.531329284591306	0.654213262037718	0.950968541305815	0	0.215443469003188	0	0.341995189335339	0.430886938006377	0.804145151717812	0.341995189335339	0.215443469003188	0.271441761659491	0.766309432393553	0.870658769117361	0	0.271441761659491	0	0	0	0	0	0	0.215443469003188	0.391486764116886	0.448140474655716	0	1.23638558994257	0	0.479141985706278	0.310723250595386	26.207	35.282	179.79	7.21765216027739	22	3.60882608013869	29.203	50.6094462	0.10194	0.000239	0.000826	0.10941	0.042398	0.0010492	0.170527276911243	3.65830838470281	3.76120011569356	483.8265	13.62891842	43.2413096	43.12977199	2.07367426032684	0.924290451720152	1.8402850850019	3.39e-06	59.53138945	0.000243341	0.0804265	2.05214459	1.853518436	NA	510.8303384
"344"	"regent"	129	"TARA_P000001524"	"0-500"	680	6.3146	-153.211	1.94076279919189	1.6868653306035	0.412128529980856	0.691042323001118	0.271441761659491	0.804145151717812	0.271441761659491	0.875034012283327	0.691042323001118	0.574889707894483	0.574889707894483	0.66943295008217	0	0.341995189335339	0	0.412128529980856	0.553965825675446	0.912580527077393	0.574889707894483	0	0	0.754784231428758	1.24073144497159	0	0.391486764116886	0	0.7937005259841	0	0	0	0	0.271441761659491	0.621446501190772	0.654213262037718	0	1.63615597813816	0	0.654213262037718	0.412128529980856	28.291	34.856	185.87	5.55049910291155	64	NA	NA	42.66595283	NA	0.000197	0.000595	0.081837	0.039981	0.0013062	0.106115230788701	3.57649362417908	4.29045944114839	NA	9.940976981	42.19910231	47.85992071	2.12271416487562	0.951267928413889	2.19727765885972	3.44e-06	40.63198132	0.000207664	0.0728	1.801895317	1.390841173	NA	688.1094683
