"net"	"Station"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Chaetognatha"	"Ab_Gel_carn"	"Ab_Gel_FF"	"Ab_Crust"	"Ab_Pteropoda"	"Ab_Rhizaria"	"Ab_Small_grazers"	"Ab_Copepoda_unid"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Harpacticoida"	"Ab_Poecilostomatoida"	"Ab_Acartiidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida.1"	"Ab_Heterorhabdidae"	"Ab_Metridinidae"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Copepoda_unidentified"	"Ab_Lubbockiidae"	"Ab_Monstrilloida"	"Temperature"	"O2"	"Salinity"	"PAR"	"MLD"	"Chla"	"bbp470"	"Micro"	"Nano"	"Pico"	"PAR2"	"Flux200"	"NO2NO3"	"SiO2"	"PO4"	"PC1"	"PC2"
"220"	"bongo"	95	-31.849	-91.757	3.76804717020599	3.43128563183868	1.20800207592877	0.702007840757873	1.50373882121592	1.11964699759568	0.783544030642101	1.13434358209195	1.61943739036786	1.05065718496028	3.00199866814618	1.45714271983302	0.472427459165947	0	1.01781410655074	1.43081343193489	1.94553878232565	1.98923381529313	NA	0	1.46076022208574	0.933640488474914	0.790635604486279	0.472427459165947	0.472427459165947	1.77141045395473	1.45714271983302	1.78633688004836	0.374961181166919	NA	NA	NA	NA	0	0	1.05065718496028	0	0	22.433	210.87	35.105	34.373	24	0.435598331079741	-7.71519160594421	8.53998424266299	32.5014772503447	58.9585385069923	44.9833403333333	1.8391976377551	1.83995653055781	1.30852386999679	0.834733202677786	-1.31976813430571	0.211762252666777
"221"	"bongo"	96	-30.211	-98.701	2.62604493546059	2.15536787413453	0.998333892293434	0.67153136023604	1.03065092232745	0.782538301057806	0.827053957733706	0.957753717983037	1.55780317564481	0.648620347864343	1.84816472485788	1.21576422310036	0.14929745541858	0	0.546322574127601	1.32435354723873	0.883164399480875	1.2135048530485	NA	0.298593415372657	1.00606316374745	0.447891369282179	0.411900752164462	0.14929745541858	0.430648022380201	0.973222710056495	1.21576422310036	0.812193414901099	0	NA	NA	NA	NA	0	0	0.648620347864343	0	0	23.804	203.81	35.941	36.804	48	0	-8.03785823474162	6.90380882024499	30.6672736956036	62.4289174841514	43.3711146	1.72603463506849	1.84546613173724	1.34826021885146	0.827312154828626	-2.42706329822722	0.0630393230437046
"222"	"bongo"	97	-28.169	-107.49	2.91394237409923	2.51574068433963	1.04911490037162	0.685766985037087	1.09729362232463	1.01578292218856	0.810212818133351	1.18788740822481	1.40371462505086	0.593787753832044	2.15368756027447	1.41507518319281	0	0	0.346528955821994	1.39397066961199	0.963112726177495	1.5402580104054	NA	0	1.31031245581822	0.539869653038271	0.889385596232934	0	0.280657468593707	1.14753093456127	1.41507518319281	0.72330400234061	0.47031215117173	NA	NA	NA	NA	0.275040214504638	0	0.593787753832044	0	0	24.594	200.51	36.288	31.426	63	0.202017905154021	-8.08866281037708	7.79408651471315	33.3109872274363	58.8949262578505	42.651083	0.727752207865168	1.3552153087141	0.921572413380921	0.67244115790906	-2.38643726811829	-1.0734509171757
"223"	"bongo"	98	-25.977	-111.26	2.49269869714936	2.15060015695467	1.03930179961507	0.678684017724884	0.53867760559537	0.855088280158807	0.708229404205959	0.688815442896304	1.38260796473684	0.814305177684827	1.87514250768708	1.18464225107838	0.242213321908594	0	0.569514308743633	0.968842634221934	0.657460396540898	1.34438453896551	NA	0	0.807098289906522	0	0.708229404205959	0.242213321908594	0.34932932791994	1.27829852050805	1.18464225107838	0.799765556301902	0.242213321908594	NA	NA	NA	NA	0	0	0.814305177684827	0	0	25.081	200.63	36.566	33.944	69	0.218704507546598	-8.01339218258721	10.3840205552873	25.2579639464188	64.3580154982939	41.98480125	0.125460097297298	1.62101897822865	1.11209395609856	0.702689483382509	-2.28300847001315	-0.620494987347419
"224"	"bongo"	99	-21.149	-104.8	2.80660346190877	2.43355641081567	1.07007481935255	0.711411593570663	1.23706119870878	0.90820885050732	0.606412699450696	0.913340377992206	1.35416182509775	0.482973440636427	2.03144469139778	1.54380461432665	0.270278633254735	0	0.639328723247499	1.42415565041015	0.72122092230791	1.38389712668259	NA	0.105114010703229	1.06771164953693	0.462173082828112	0.433210155653337	0.270278633254735	0.333719774039834	1.21987726078659	1.54380461432665	0.945172182916034	0.333719774039834	NA	NA	NA	NA	0.333719774039834	0	0.482973440636427	0	0	23.79	204.43	36.3	36.705	67	0.344678689853825	-7.72646568251743	3.9549175102634	17.8264528138307	78.2186296759058	45.0591876538462	0.11935008056872	1.89842898761051	1.62591270226313	0.92613690254161	-2.00805328088544	0.651878026177417
"225"	"bongo"	100	-13.101	-96.185	4.18640730381513	3.41246863608147	1.82089840119691	1.05552641758082	1.95072951008807	1.54673610799333	1.13656708115058	1.94678848980109	1.86140026364655	0.674687555443445	2.89229026277642	2.10657801305792	0.391323576618147	0	1.46061961565286	1.75610925996547	1.04650386710677	1.80187048358313	NA	0	1.41347532294439	1.13656708115058	0.680128291826666	0.391323576618147	0.391323576618147	1.64659844075444	2.10657801305792	1.39318112747667	1.12877252045736	NA	NA	NA	NA	0.391323576618147	0	0.674687555443445	0	0	25.252	200.8	36.004	23.906	43	0.667800016629412	-6.93204797155118	7.19506002016619	19.5338470559084	73.2710929239254	42.4575707692308	1.19401958365019	2.41703970037611	2.15562195501504	1.11097822484849	-0.759817268072924	1.92093732180905
"226"	"bongo"	102	-5.2135	-85.186	6.46490992183009	5.5784889045102	2.6437851275263	1.08491812756892	2.90391860275207	1.74715728954641	1.72220017700228	3.00989326450139	2.44676791631159	2.08116952226937	4.21513811569954	2.25672064649188	0	0	1.95190259188744	2.22680701582667	2.42139436525292	2.94492087803624	NA	0.877664260394782	2.48788808200639	1.96496485292602	1.14529901993729	0	0	1.79504811803465	2.25672064649188	3.9588914694662	0	NA	NA	NA	NA	0	0	2.08116952226937	0	0	24.708	205.19	34.895	24.141	31	0.740490300831169	-6.75761262055242	7.55060813686526	17.6310736258225	74.8183182373123	50.5823267142857	4.92422106303237	3.13149192078303	2.82263399672902	1.30961801499902	-0.303461834689775	3.68267989620185
"227"	"bongo"	106	-0.014871	-84.537	5.33719650660971	4.65501059305365	1.88864884813324	1.41317494566193	2.39023812569924	1.80875365700398	1.10945025939211	2.30772450097539	2.03081446283255	1.34956547515209	3.85441109074013	2.04542704639424	0	0	0.566788132362434	1.78048886122351	2.08106946974235	2.7361396255819	NA	0	1.81797827266847	1.95439290154384	1.70035747960978	0	0.449856744523559	1.86277498454756	2.04542704639424	2.9604436880556	0	NA	NA	NA	NA	0.566788132362434	0	1.34956547515209	0	0	25.503	193.63	34.693	26.266	19	0.617511705701268	-7.02092397708777	8.69921443020188	21.8845184803119	69.4162670894862	47.67941325	3.27349620779221	2.49472786297736	2.34297579619889	1.06331465088609	-0.751750748362174	2.30194906536297
"228"	"bongo"	106	-0.014871	-84.537	4.66398610228415	4.16515002579687	1.59686887653821	1.02459035782291	1.82795854646343	1.39060029624086	1.01224934098901	1.96994219384263	1.87283602198554	0.999599839893248	3.58859559750466	1.63608126440783	0.425120611673534	0	0.674833978373396	1.40371462505086	1.60685857876031	2.85691355302593	NA	0.337416989186698	1.82795854646343	1.52872064724985	1.2512946586243	0.425120611673534	0.701859004212573	1.86550877737714	1.63608126440783	2.41358041757268	0.813227986594471	NA	NA	NA	NA	0.425120611673534	0	0.999599839893248	0	0	25.503	193.63	34.693	26.266	19	0.617511705701268	-7.02092397708777	8.69921443020188	21.8845184803119	69.4162670894862	47.67941325	3.27349620779221	2.49472786297736	2.34297579619889	1.06331465088609	-0.751750748362174	2.30194906536297
"229"	"bongo"	109	1.7544	-84.518	6.66188276240457	5.68927911977906	2.45912190221241	1.55086320285157	3.00521315796955	1.86889331794208	1.90563424526685	3.30867019110273	2.52497630928986	1.64077496588337	4.77188424607157	2.92140327872341	0	0	1.58415346861852	1.99178295297021	2.36643079930223	3.56480624240779	NA	1.05609456415173	2.22687423613086	2.50951044139088	1.69942310298271	0	0.366129608610759	2.23016307198965	2.92140327872341	3.21487217987941	1.57760465967763	NA	NA	NA	NA	0	0	1.64077496588337	0	0	27.629	199.59	33.539	NA	10	0.677044555307083	-6.77672701657573	9.63937432586173	27.5864945696109	62.7741311045273	39.051249	1.81543772361809	1.8612655664161	1.79597006523597	0.862110375022356	-0.382843369910932	0.914001907788711
"230"	"bongo"	110	-1.893	-84.535	7.02439245346384	5.95051898587226	2.07763105546177	1.61717181696539	3.2585259372647	2.16444216133808	1.54942052567031	3.79308530151858	2.69935970184776	1.49062298468641	4.89375853939237	3.43871549301849	0.74146774673448	0	1.17701630564802	3.32744181536185	2.22094324552107	3.43442534989217	NA	0.37073387336724	1.88287473279604	1.98717628523902	1.61064516406367	0.74146774673448	0.37073387336724	2.31980378840013	3.43871549301849	3.38770065940081	1.17701630564802	NA	NA	NA	NA	0	0	1.49062298468641	0	0	23.87	189.98	35.185	25.347	30	0.695508659253324	-6.76365493500838	20.5934551252982	36.8224709047532	42.5840739699486	45.17770975	3.28945736304909	2.41301284284991	2.14237428273741	1.050402969541	-0.00989743140283588	1.60739870330634
"231"	"bongo"	111	-16.862	-100.6	4.54892958759075	3.94551111064336	1.93591872367853	0.995651114612425	2.10023428980872	1.50023699958919	1.12851084284217	1.80036001029561	1.65755337063788	1.22438536429855	3.36224080495864	2.37023421044653	0	0	1.18459474472215	1.909371978132	1.43877983059137	2.30910067876608	NA	0	1.43317046403702	0.785601794206147	0.690343594189956	0	0.678017582637337	2.25704785921055	2.37023421044653	1.64910266482167	0.746250920056066	NA	NA	NA	NA	0	0	1.22438536429855	0.821357062818191	0	22.769	208.94	36.141	21.475	72	0.611125754163975	-7.02992291295634	9.2605863442106	36.1945171215272	54.5448965342622	31.7249211666667	0.52150286785551	2.18826395085788	1.93044223715552	1.01603322839638	-0.511005730111474	0.744677745790689
"232"	"bongo"	112	-23.244	-129.98	2.71054631488122	2.35097288825548	1.01623499844465	0.769649584750757	1.01345157707596	0.899126724946834	0.636659021803924	1.13839622642308	1.24159697119926	0.703647626255346	2.03175158421851	1.37468091769507	0	0	0.59102378982018	1.24252606800389	0.739437117604766	1.30692556418402	NA	0	1.06138776344058	0.418158986552066	0.804366746042928	0	0.426202362216889	1.35310669979001	1.37468091769507	0.667021755278981	0.325255026653363	NA	NA	NA	NA	0	0	0.703647626255346	0	0	24.251	202.33	36.627	21.346	134	0.379394233369409	-7.90742761979534	0	21.5181062008505	78.4818937991496	29.367523875	0.0421403496932515	1.28752029167546	1.04892810744093	0.706445569354714	-2.3280112796831	-1.32964910321749
"233"	"bongo"	113	-23.1	-134.84	5.26323818593302	3.82947984946487	3.46612212025242	0.984301513788572	2.72037624553108	2.3660140588575	0.946405623543	1.97767676358028	1.71973540187892	0.984301513788572	3.50681664715997	1.97767676358028	0	0	2.43945208515981	1.87288353780497	2.34049274937363	2.04743283651788	NA	0	1.34572953241183	0	0.751162641200389	0	0	0.596198183420354	1.97767676358028	1.21673317540556	0	NA	NA	NA	NA	0	0	0.984301513788572	0	0	23.786	203.04	36.687	18.448	53	0.54650120579084	-6.02398773881354	NA	NA	NA	27.349518	NA	NA	NA	NA	NA	NA
"234"	"bongo"	122	-9.2692	-139.21	3.51193665902093	2.76726330256029	1.42869360859775	0.677560462644031	0.853668115439222	1.138961812591	1.07554866529697	2.38749280445188	1.24807169350354	1.01633181961506	2.38520996939861	1.28049785321097	0.615600136850491	0	1.00362021158599	0.796584396150233	0.796584396150233	2.01686570749815	NA	0.426834515123822	1.44748672833138	0.934664201147159	0.704689600626642	0.615600136850491	0.426834515123822	1.07554866529697	1.28049785321097	1.06422074113084	0.338778779161946	NA	NA	NA	NA	0	0	1.01633181961506	0	0	26.562	187.06	35.531	28.027	106	0.564150706670341	-7.41028209993343	9.4204318700114	20.9632447263398	69.6163234036488	45.9364681428571	0.827757381578949	2.33690467838683	1.93416387390085	1.01506765870258	-1.50327568295236	1.28067226145675
"235"	"bongo"	123	-8.8104	-140.26	4.78592578683175	4.3821418046728	1.74569280897527	0.863940810988741	1.4773180061431	1.45227546018872	1.93582977808068	1.59138599926115	1.24601396942566	1.82974246627255	3.94206064316207	2.03141238149593	0	0.544248606813981	1.04111935692878	0.685710276100893	1.76314992043229	3.56899819410871	NA	0	1.84566308180205	0.78494231931787	1.52500313535143	0	0.863940810988741	1.34222323440091	2.03141238149593	1.24601396942566	1.04111935692878	NA	NA	NA	NA	0	0	1.82974246627255	0	0.544248606813981	26.615	190.39	35.523	23.436	97	0.582287832497193	-7.22796054313948	17.6889350066129	42.7692464713562	39.5418185220309	46.8479106666667	1.83376946075085	2.33451414156762	2.0593170985522	1.01170007437836	-0.897394911722555	1.05979328766819
"236"	"bongo"	124	-8.8517	-140.58	5.62862858551093	5.00399680425985	2.24725591394945	0.653488151102682	1.16505719109907	1.84030476993227	2.54880117941132	2.33010210338052	1.63517170027348	2	4.47907984928777	2.08900527284414	0	0	1.77383974958916	1.46788007939711	2	3.70109536597541	NA	0	2.50510954988545	1.06539670909344	1.68030323324618	0	1.30698410770516	2.1578046968703	2.08900527284414	1.37589693544797	0.942493005128826	NA	NA	NA	NA	0	0	2	0	0	NA	NA	NA	23.732	NA	NA	-6.97069507875601	9.71279543470291	32.0821327982026	58.2050717670945	43.3736186666667	0.645141419708029	2.70396650657893	2.41505295890106	1.15066124542253	NA	NA
"237"	"bongo"	125	-8.8103	-142.53	4.75133834863645	3.34296436837112	1.81516002606162	0.816175928042149	1.58225176982418	1.55059983721019	3.55203876807509	2.02556352756177	1.36853271433891	1.50627005075379	2.94542045357353	1.07511626649453	0.537561017050001	0	1.27998942048547	0.816175928042149	1.07511626649453	2.46566390536946	NA	0.426662461981134	1.74998095217363	0.976813193985346	1.07511626649453	0.537561017050001	0.775297145854378	1.35456161524084	1.07511626649453	1.17713659838496	0.729582547337599	NA	NA	NA	NA	0	0	1.50627005075379	0	0	26.87	187.54	35.589	26.555	92	0.758388784202142	-7.28317626574192	8.27889908256881	31.202495412844	60.5186055045872	48.53466425	0.762414760736196	1.61310845775537	1.26629336490969	0.838483658954691	-1.35903687118451	-0.135605207293854
"238"	"bongo"	126	-11.877	-151.16	3.29862232055122	2.69091597354195	1.47439504062484	0.725305459869382	1.28287196923734	1.53792208650767	0.923867618447682	1.47048991028878	1.45861694257397	0.770750939980022	2.26695017599497	1.55913440912913	0.370537324976236	0	0.63360991305529	1.15134059163183	1.15771746960047	1.53433404534769	NA	0	1.13182517579705	0.859943208797125	0.756203364380518	0.370537324976236	0.502903111266507	1.39621426201457	1.55913440912913	1.22912533934911	0.370537324976236	NA	NA	NA	NA	0	0.370537324976236	0.770750939980022	0	0	26.737	188.67	36.105	30.442	41	0.500479539935867	-7.13716844330994	9.30237687971621	31.8992778921912	58.7983452280926	49.8881351428571	0.286200833333333	1.93728301420165	1.67954878519157	0.905394555430218	-1.42909240385542	0.766855764382756
"239"	"bongo"	127	-7.285	-152.49	4.3870116284471	3.63683882047807	1.53329972621154	0.810212818133351	1.49020281610753	1.56811896917673	1.8419469781647	2.1776666108587	2.03686626381866	1.27410291888471	3.19758933024916	1.90236086950358	0.6183061640396	0	1.18627889250204	1.4444736132615	2.01405927021068	2.20027544760523	NA	0	1.55803664904564	0.859645608443123	1.5560017049829	0.6183061640396	0.353891270724309	1.66779035333781	1.90236086950358	1.33487460656002	0	NA	NA	NA	NA	0	0	1.27410291888471	0	0	27.036	188.81	35.582	32.366	60	0.785747594022829	-7.38579107992514	8.36944567853579	27.2426676765985	64.3878866448657	53.16588775	0.529428046204621	2.21459816709716	1.96795277203131	0.983500083439101	-1.2016771133463	1.43801758580176
"240"	"bongo"	128	-0.35999	-153.39	5.30671842902409	4.46412629983137	2.01474929509815	0.829415565736069	1.96675890914024	1.61749039870016	1.64722521078189	2.77823257738442	2.40893659000496	1.77190958643361	3.75666370720991	2.14650595267289	0	0	1.25929077412692	1.68714642798091	1.88560684704246	2.89256916447309	NA	0	1.68155374021418	1.63545838444616	1.51408946582877	0	0.829415565736069	1.82100898044379	2.14650595267289	2.49079279927622	0.724563351815579	NA	NA	NA	NA	0	0	1.77190958643361	0	0	26.208	179.79	35.282	29.203	22	0.57075512926322	-7.0989157844433	13.6289184154896	43.241309599336	43.1297719851744	50.6094462	2.05214458974359	2.07367426032684	1.8402850850019	0.924290451720152	-0.950763704635363	1.00431435595144
"241"	"bongo"	129	5.0887	-153.67	4.79863604185531	3.71684551636098	1.58827364279765	1.02620718368163	1.71391122772299	1.68346130669941	0.954585403399189	2.5607008985793	2.98496178031116	1.4259611859291	3.08882553299731	1.96535326779031	0.472427459165947	0	0.472427459165947	1.49200187355864	1.60208062653131	2.37621175468033	NA	0	1.59174129866998	1.10365177528235	1.35317951989078	0.472427459165947	0.508907053275368	1.58477750660905	1.96535326779031	1.90676260513446	0.472427459165947	NA	NA	NA	NA	0	0	1.4259611859291	0	0	28.291	185.87	34.856	NA	64	0.481956711733699	-7.42694915241864	9.94097698083401	42.1991023071949	47.8599207119711	42.6659528333333	1.80189531728665	2.12271416487562	2.19727765885972	0.951267928413889	-1.29934921735444	1.09664512081828
"242"	"bongo"	131	22.68	-157.87	3.74457289025768	3.2836658399345	1.33959072672087	0.624290394641284	1.63973424208465	1.07598071670735	0.835839212684927	1.49161244596912	1.69796758266693	0.786556609455731	2.65362030402612	1.91889729794726	0.615855112941813	0	1.03221754923308	1.34320314867569	1.27105663608659	2.01369763982953	NA	0	1.37480437988411	0.502018506960441	1.01361382278459	0.615855112941813	0.537998995773935	1.46640893083588	1.91889729794726	1.82153153699244	0	NA	NA	NA	NA	0.537998995773935	0.21350431171558	0.786556609455731	0.537998995773935	0	26.163	195.22	35.462	34.587	18	0.348823258977005	-7.2210970982145	8.12172714300909	27.2106936004984	64.6675792564925	44.9064071428571	0.245295942528736	1.60319997603761	1.82027071004407	0.613805231766446	-1.57224894347849	0.185897727648667
"243"	"bongo"	132	31.462	-159.01	3.34533754003413	2.89706401233068	1.32279328903609	0.876841292654554	1.28761412253867	1.10474533964838	0.876841292654554	1.5693650995526	1.283094725227	1.00371948163724	2.42678332705399	1.78714086383596	0	0	1.10474533964838	1.21085066425534	1.17397677632551	1.75853786968508	NA	0.355541723998979	1.1346284694165	0.778549792786369	1.00371948163724	0	0	1.26927977018798	1.78714086383596	1.20571349421997	0.607967796078219	NA	NA	NA	NA	0.355541723998979	0	1.00371948163724	0	0	25.096	197.52	35.352	25.319	51	0.339034167856386	-7.83157427727708	9.5961775261269	29.4763627093631	60.92745976451	37.3277085	0.42139308793456	1.63549159591963	1.8146714490025	0.597733423810973	-1.71322839771354	-0.210686171184094
"244"	"bongo"	134	32.65	-121.9	4.52701966149011	3.97118881041632	1.66274187597682	1.18679977185277	1.90061845056521	1.30236256766892	0.894792977720021	1.95938061783876	1.87266494506887	1.64086163329041	3.5604203518289	1.97989864460939	0.390835377877001	0	0	2.14365898034562	2.2856063937168	2.28183549742924	NA	0.620417685942294	1.00494220107685	1.24081805194137	1.02427273415639	0.390835377877001	0.71019765706326	1.87266494506887	1.97989864460939	1.57144659562168	0	NA	NA	NA	NA	0.492418970238216	0	1.64086163329041	0	0	17.303	226.02	33.614	9.1704	31	0.719531588334799	-6.66245892302679	25.1359787624965	41.6406927688213	33.2233284686822	18.62533025	1.82871005284553	2.28223154733708	2.6587877011055	1.02506436240698	1.55525270890013	1.21862906582653
"245"	"bongo"	135	33.003	-121.69	4.20546510785116	3.60910759780074	1.58179894442468	1.24517607440769	1.81559494999555	1.20221811965035	0.833566690202942	1.93882275265062	1.80578386418246	1.13133056516458	3.30946167348136	1.53543766940871	0	0	0	1.80083294782828	2.17780718256686	2.0090093548232	NA	0	0.833566690202942	1.19097394550333	1.09228765114629	0	0.458728371997699	1.97660234222677	1.53543766940871	1.70116413919262	0	NA	NA	NA	NA	0	0	1.13133056516458	0.458728371997699	0	17.588	226.92	33.641	8.1655	17	0.695515550048795	-6.71383458634483	25.1359787624965	41.6406927688213	33.2233284686822	24.51082575	1.07530714898596	2.28223154733708	2.6587877011055	1.02506436240698	1.40995961172017	1.39379891006273
"246"	"bongo"	136	17.056	-118.81	4.22733139304114	3.84514483275095	1.36798075734136	0.661766008034233	1.84724693991041	1.20251786143135	1.29536813175138	1.34611595079089	1.47175288759041	1.81361081333793	3.23745061864722	1.69601141041926	0	0	0.75753587895134	1.20251786143135	1.98530056126368	2.43389407647989	NA	0	1.5150630449353	1.52551894906753	1.3048928044733	0	0	1.49732857849581	1.69601141041926	2.0134921101433	0.578109181451767	NA	NA	NA	NA	0	0	1.81361081333793	0.458843978152973	0	24.619	201.77	34.689	18.009	17	0.562501563781661	-7.1447442371184	9.82606143671014	31.418970366807	58.7549681964829	37.520144	0.393090404907975	2.3229661946134	2.57481539506689	1.17459620952493	-0.431337329389904	2.18294176692919
"247"	"bongo"	137	14.178	-116.58	6.59612911983837	6.09012106967104	2.24672775366349	0.979255995069565	2.98443793211774	1.37515700686459	2.03693857089597	1.74055867910193	1.80934441017048	2.93218216996543	5.00718965681176	2.52549903543706	0.416468883909387	0	0.832937767818774	1.32220247546664	1.80934441017048	4.26233555721903	NA	0	2.54797994573913	2.35145526280367	2.11514374371175	0.416468883909387	0.661103144429782	2.32060873839798	2.52549903543706	3.47715736506871	1.47027406308202	NA	NA	NA	NA	0	0	2.93218216996543	0	0	26.416	195.54	34.026	21.311	20	0.626777871216292	-6.88014011194916	10.1293989857666	30.2646173434786	59.6059836707548	39.691588625	0.76220950367647	2.48710395564523	2.53370358546563	1.14978639174748	-0.301825000167524	2.37542156124761
"248"	"bongo"	138	6.2943	-102.86	3.82750768960339	3.28730969419861	1.27021014564585	0.903312893183036	1.67199803880939	1.16520451750315	1.08474818425042	1.74977412050595	1.6952462348539	1.42216425906712	2.73578338059049	1.63248695099976	0	0	1.00222836403865	1.41919149902102	1.20777360785283	1.87386182775909	NA	0	1.20777360785283	1.30632030710607	1.2036463164985	0	0.523929792664384	1.43391659454456	1.63248695099976	1.78243197430788	0	NA	NA	NA	NA	0.660110174444914	0	1.42216425906712	0	0	26.66	196.45	33.581	NA	11	0.344678689853825	-7.46288116164471	10.6816742294875	35.8380484649431	53.4802773055694	34.2550335	0.819257175182482	2.45030769424429	2.65072762741443	1.10960365147455	-0.779798118000876	2.20557370805556
"249"	"bongo"	139	6.4369	-95.01	4.7710160203282	4.37771097285737	1.78554262730875	1.06733139989668	1.70701827540247	1.44858363477573	1.19658752727914	1.59919230066556	1.58465804801618	1.75017685287516	3.77581594280238	2.07220361688646	0	0	0.479924756724238	1.45731538939466	1.98257360131763	2.94680300982752	NA	0.479924756724238	1.57728315882102	1.91466036647584	1.43976140594271	0	0	1.7797419985441	2.07220361688646	2.24236092486364	0.761821576979691	NA	NA	NA	NA	0	0	1.75017685287516	0	0	26.268	198.88	33.404	NA	15	0.865527761062576	-6.40395427015311	20.3272081968107	33.9727797412803	45.700012061909	27.4940263333333	0.699159268965516	2.97887473843052	2.91766614272369	1.28448015026235	1.17245803144886	3.02545007387108
"250"	"bongo"	140	7.3736	-79.278	4.3132997270626	3.77997312486141	1.25010132511969	0.777420803683957	1.8402260276839	1.32937087474563	0.961993830669443	2.24083514777364	1.45671872095753	1.12775129067262	3.38109461180147	1.72897284968176	0	0	0.790827525749079	1.46058836610234	1.3744692166187	2.64940060016319	NA	0.851894275933315	1.41267403290705	1.82551120976343	1.15928215594669	0	0	1.64802334462799	1.72897284968176	1.80802996791636	0.46247874263146	NA	NA	NA	NA	0	0	1.12775129067262	0	0	26.529	205.55	29.129	14.686	11	0.451146049981051	-6.66716481406421	38.8395776495824	25.5299859077688	35.6304364426488	36.39512	4.91605711612903	3.01001743900008	2.83574496709647	1.27768114511124	1.3634667367429	3.36514186092089
"251"	"bongo"	142	25.478	-88.341	3.40205383406418	2.84983070708776	1.15957971298131	0.814058782708062	1.69255102985297	1.25853360943443	0.854987973338349	1.23884474435739	1.68254338868389	0.646122876299245	2.53154690923534	1.43695795568512	0	0	0.374757176131455	1.15794125519939	1.33910759620645	1.81645407083026	NA	0	1.39202953872227	0.741619293078689	0.676214548567888	0	0.481798806086218	1.65897163770662	1.43695795568512	0.986666336944943	0.374757176131455	NA	NA	NA	NA	0.540486529963827	0	0.646122876299245	0	0	25.014	195.1	36.373	17.398	162	0.569627334120446	-7.56553531570479	17.0290392056079	54.3877296821738	28.5832311122183	27.0280149090909	1.88016816600114	1.34744219236621	1.22892673027434	0.547045683684283	-1.17760037380005	-2.15313647688139
"252"	"bongo"	143	29.596	-79.521	3.2681196969642	2.8633923916233	0.986364929850672	0.810370201148433	1.39023821461188	1.0347765704395	0.753306879449757	1.27574351097705	1.53797845730142	0.698117390348484	2.31875031785583	1.54166178068413	0.4713046593744	0	0	1.33217538354422	0.890706840740316	1.74684055789356	NA	0	1.50017775671198	0.653566197245367	0.617581630168534	0.4713046593744	0.326782318252589	1.42114171222192	1.54166178068413	1.49499069728704	0.326782318252589	NA	NA	NA	NA	0	0	0.698117390348484	0.326782318252589	0	25.025	193.82	36.41	11.091	62	0.502401777787264	-7.63964328785851	10.2999960589802	52.5687004205631	37.1313035204567	21.8651714285714	1.6206782912	1.65403816536175	1.30426361473234	0.611691979077898	-1.11505608590838	-1.28743576443796
"253"	"bongo"	144	36.316	-72.719	3.04453810615565	2.67167461705276	1.06186097676197	0.649704007245046	1.24715084411603	0.868684319517315	0.968945607396417	1.0292368746508	1.45552391551326	1.11277125902337	2.30125954955216	1.21477113563106	0.188417136241193	0	0.299093560278105	1.02073380491085	1.02287284422462	1.70807004998019	NA	0	1.31248329532783	0.689475201315033	0.794583197257183	0.188417136241193	0.474775517195875	1.45024965974617	1.21477113563106	1.09446252891595	0.543493581481153	NA	NA	NA	NA	0.299093560278105	0	1.11277125902337	0.376834272482385	0	22.562	202.49	36.583	11.425	66	0.582287832497193	-7.23210133580551	14.8162287036636	52.3877084374619	32.7960628588745	22.1485484285714	1.91920273428332	1.15420639748772	1.06529024394742	0.390669461605779	-0.646207135856889	-2.35238649012751
"254"	"bongo"	144	36.316	-72.719	2.93628180059404	2.50702026788285	1.12570326398522	0.851623195881358	1.2537169365511	1.03090190271539	0.773752415208693	1.10400742136018	1.38203229232796	0.597433481737884	2.15337849933114	1.25992104989487	0.404482904561741	0	0.308679782641001	1.15030867580391	1.05126076824061	1.54441975396966	NA	0	1.30463826382615	0.527835003541503	0.785839366155454	0.404482904561741	0.404482904561741	1.31180567962832	1.25992104989487	1.04902403644423	0.308679782641001	NA	NA	NA	NA	0	0	0.597433481737884	0.388912155826371	0	22.562	202.49	36.583	11.425	66	0.582287832497193	-7.23210133580551	14.8162287036636	52.3877084374619	32.7960628588745	22.1485484285714	1.91920273428332	1.15420639748772	1.06529024394742	0.390669461605779	-0.646207135856889	-2.35238649012751
